,country_from,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,country_to,total
997,Ireland,2475.0,2307.6,2140.2,1972.8,1805.4,1638.0,1591.2,1544.4,1497.6,1450.8,1404.0,1497.0,1590.0,1683.0,1776.0,1869.0,1767.6,1666.2,1564.8,1463.4,1362.0,1178.4,994.8,811.2,627.6,444.0,610.8,777.6,944.4000000000001,1111.2,1278.0,New Zealand,10470.0
998,Italy,600.0,597.6,595.2,592.8,590.4,588.0,626.4,664.8,703.2,741.6,780.0,828.0,876.0,924.0,972.0,1020.0,1061.4,1102.8,1144.2,1185.6,1227.0,1422.6,1618.2,1813.8,2009.4,2205.0,2206.2,2207.4,2208.6,2209.8,2211.0,New Zealand,8631.0
999,Kenya,60.0,58.2,56.4,54.6,52.8,51.0,66.6,82.2,97.8,113.4,129.0,354.6,580.2,805.8,1031.4,1257.0,1257.6,1258.2,1258.8,1259.4,1260.0,1764.6,2269.2,2773.8,3278.4,3783.0,3661.0,3539.0,3417.0,3295.0,3173.0,New Zealand,9713.0
1000,Korea,13.0,30.6,48.2,65.80000000000001,83.4,101.0,88.8,76.6,64.4,52.2,40.0,239.6,439.2,638.8,838.4,1038.0,958.8,879.6,800.4,721.2,642.0,516.6,391.2,265.79999999999995,140.39999999999998,15.0,161.6,308.2,454.79999999999995,601.4,748.0,New Zealand,2597.0
1001,Madagascar,336.0,369.0,402.0,435.0,468.0,501.0,784.8,1068.6,1352.4,1636.2,1920.0,1839.0,1758.0,1677.0,1596.0,1515.0,1587.6,1660.2,1732.8,1805.4,1878.0,2241.0,2604.0,2967.0,3330.0,3693.0,3601.6,3510.2,3418.8,3327.4,3236.0,New Zealand,13079.0
1002,Malaysia,72.0,68.4,64.8,61.2,57.6,54.0,102.0,150.0,198.0,246.0,294.0,374.4,454.8,535.2,615.6,696.0,643.8,591.6,539.4,487.2,435.0,348.0,261.0,174.0,87.0,0.0,100.2,200.4,300.6,400.8,501.0,New Zealand,2052.0
1003,Nepal,1350.0,1677.8,2005.6,2333.4,2661.2,2989.0,3104.6,3220.2,3335.8,3451.4,3567.0,3312.0,3057.0,2802.0,2547.0,2292.0,2322.0,2352.0,2382.0,2412.0,2442.0,3087.0,3732.0,4377.0,5022.0,5667.0,5247.2,4827.4,4407.6,3987.8,3568.0,New Zealand,21875.0
1004,Netherlands,5097.0,4707.0,4317.0,3927.0,3537.0,3147.0,3103.8,3060.6,3017.4,2974.2,2931.0,3501.0,4071.0,4641.0,5211.0,5781.0,5142.6,4504.2,3865.8,3227.4,2589.0,2071.2,1553.4,1035.6000000000001,517.8000000000002,0.0,481.0,962.0,1443.0,1924.0,2405.0,New Zealand,21950.0
1005,Peru,111.0,193.8,276.6,359.4,442.2,525.0,779.4,1033.8,1288.2,1542.6,1797.0,1815.0,1833.0,1851.0,1869.0,1887.0,2047.8,2208.6,2369.4,2530.2,2691.0,3135.6,3580.2,4024.8,4469.4,4914.0,4862.2,4810.4,4758.6,4706.8,4655.0,New Zealand,16580.0
1006,Philippines,144.0,171.6,199.2,226.8,254.4,282.0,303.0,324.0,345.0,366.0,387.0,441.6,496.2,550.8,605.4,660.0,623.4,586.8,550.2,513.6,477.0,502.8,528.6,554.4,580.2,606.0,630.0,654.0,678.0,702.0,726.0,New Zealand,3282.0
1007,Poland,555.0,513.6,472.2,430.8,389.4,348.0,335.4,322.8,310.2,297.6,285.0,312.6,340.2,367.8,395.4,423.0,393.0,363.0,333.0,303.0,273.0,230.4,187.8,145.2,102.6,60.0,94.0,128.0,162.0,196.0,230.0,New Zealand,2174.0
1008,Romania,231.0,232.6,234.2,235.8,237.4,239.0,227.4,215.8,204.2,192.6,181.0,208.6,236.2,263.8,291.4,319.0,366.2,413.4,460.6,507.8,555.0,693.6,832.2,970.8,1109.4,1248.0,1250.0,1252.0,1254.0,1256.0,1258.0,New Zealand,4031.0
1009,Saint Vincent and the Grenadines,468.0,735.6,1003.2,1270.8000000000002,1538.4,1806.0,2094.0,2382.0,2670.0,2958.0,3246.0,2869.8,2493.6,2117.4,1741.2,1365.0,1497.0,1629.0,1761.0,1893.0,2025.0,4253.4,6481.8,8710.2,10938.6,13167.0,11142.0,9117.0,7092.0,5067.0,3042.0,New Zealand,25119.0
1010,Samoa,7362.0,7435.2,7508.4,7581.6,7654.8,7728.0,7932.6,8137.2,8341.8,8546.4,8751.0,9291.6,9832.2,10372.8,10913.4,11454.0,11016.0,10578.0,10140.0,9702.0,9264.0,7411.2,5558.4,3705.6000000000004,1852.8000000000002,0.0,2295.6,4591.2,6886.799999999999,9182.4,11478.0,New Zealand,56037.0
1011,Sierra Leone,132.0,157.8,183.6,209.4,235.2,261.0,325.2,389.4,453.6,517.8,582.0,576.0,570.0,564.0,558.0,552.0,592.8,633.6,674.4,715.2,756.0,852.0,948.0,1044.0,1140.0,1236.0,1214.4,1192.8,1171.2,1149.6,1128.0,New Zealand,4647.0
1012,Somalia,570.0,628.2,686.4,744.6,802.8,861.0,954.0,1047.0,1140.0,1233.0,1326.0,1499.4,1672.8,1846.2,2019.6,2193.0,2693.4,3193.8,3694.2,4194.6,4695.0,5427.0,6159.0,6891.0,7623.0,8355.0,8303.6,8252.2,8200.8,8149.4,8098.0,New Zealand,26098.0
1013,South Africa,312.0,282.6,253.2,223.8,194.4,165.0,157.8,150.6,143.4,136.2,129.0,212.4,295.8,379.20000000000005,462.6,546.0,516.6,487.2,457.8,428.4,399.0,352.2,305.4,258.6,211.8,165.0,251.0,337.0,423.0,509.0,595.0,New Zealand,2311.0
1014,Spain,147.0,163.2,179.4,195.6,211.8,228.0,295.2,362.4,429.6,496.8,564.0,602.4,640.8,679.2,717.6,756.0,834.0,912.0,990.0,1068.0,1146.0,1254.0,1362.0,1470.0,1578.0,1686.0,1658.4,1630.8,1603.2,1575.6,1548.0,New Zealand,6075.0
1015,Sweden,201.0,241.2,281.4,321.6,361.8,402.0,423.6,445.2,466.8,488.4,510.0,502.2,494.4,486.6,478.8,471.0,469.8,468.6,467.4,466.2,465.0,542.4,619.8,697.2,774.6,852.0,832.4,812.8,793.2,773.6,754.0,New Zealand,3655.0
1016,Syria,12.0,16.8,21.6,26.4,31.2,36.0,105.0,174.0,243.0,312.0,381.0,472.2,563.4,654.6,745.8,837.0,898.8,960.6,1022.4,1084.2,1146.0,1318.8,1491.6,1664.4,1837.2,2010.0,1987.4,1964.8,1942.2,1919.6,1897.0,New Zealand,6319.0
1017,Tanzania,54.0,60.0,66.0,72.0,78.0,84.0,98.4,112.8,127.2,141.6,156.0,168.6,181.2,193.8,206.4,219.0,258.0,297.0,336.0,375.0,414.0,564.6,715.2,865.8,1016.4,1167.0,1115.2,1063.4,1011.6,959.8,908.0,New Zealand,3002.0
1018,Tonga,1557.0,1630.2,1703.4,1776.6,1849.8,1923.0,2208.6,2494.2,2779.8,3065.4,3351.0,3516.6,3682.2,3847.8,4013.4,4179.0,4240.2,4301.4,4362.6,4423.8,4485.0,4678.2,4871.4,5064.6,5257.8,5451.0,5563.0,5675.0,5787.0,5899.0,6011.0,New Zealand,26957.0
1019,United Kingdom,73572.0,72250.8,70929.6,69608.4,68287.2,66966.0,66764.4,66562.8,66361.2,66159.6,65958.0,67149.0,68340.0,69531.0,70722.0,71913.0,69050.4,66187.8,63325.2,60462.6,57600.0,59518.2,61436.4,63354.6,65272.8,67191.0,67726.2,68261.4,68796.6,69331.8,69867.0,New Zealand,473067.0
1020,United States,1281.0,1370.4,1459.8,1549.2,1638.6,1728.0,1829.4,1930.8,2032.2,2133.6,2235.0,2455.2,2675.4,2895.6,3115.8,3336.0,3346.8,3357.6,3368.4,3379.2,3390.0,3711.0,4032.0,4353.0,4674.0,4995.0,5007.0,5019.0,5031.0,5043.0,5055.0,New Zealand,22020.0
1021,Vietnam,360.0,384.6,409.2,433.8,458.4,483.0,523.2,563.4,603.6,643.8,684.0,730.8,777.6,824.4,871.2,918.0,909.6,901.2,892.8,884.4,876.0,938.4,1000.8,1063.2,1125.6,1188.0,1210.4,1232.8,1255.2,1277.6,1300.0,New Zealand,5809.0
1022,Zimbabwe,105.0,118.8,132.6,146.4,160.2,174.0,180.6,187.2,193.8,200.4,207.0,245.4,283.8,322.2,360.6,399.0,445.8,492.6,539.4,586.2,633.0,838.8,1044.6,1250.4,1456.2,1662.0,1662.6,1663.2,1663.8,1664.4,1665.0,New Zealand,4845.0
1023,Angola,16375.0,18747.0,21119.0,23491.0,25863.0,28235.0,28164.4,28093.8,28023.2,27952.6,27882.0,30540.6,33199.2,35857.8,38516.4,41175.0,44493.0,47811.0,51129.0,54447.0,57765.0,60249.2,62733.4,65217.6,67701.8,70186.0,72324.8,74463.6,76602.4,78741.2,80880.0,Portugal,322498.0
1024,Belgium,104.0,129.0,154.0,179.0,204.0,229.0,229.0,229.0,229.0,229.0,229.0,258.0,287.0,316.0,345.0,374.0,415.6,457.2,498.8,540.4,582.0,617.8,653.6,689.4,725.2,761.0,790.0,819.0,848.0,877.0,906.0,Portugal,3185.0
1025,Brazil,3962.0,4409.4,4856.8,5304.2,5751.6,6199.0,6078.6,5958.2,5837.8,5717.4,5597.0,6264.8,6932.6,7600.4,8268.2,8936.0,9841.8,10747.6,11653.4,12559.2,13465.0,14071.2,14677.4,15283.6,15889.8,16496.0,17013.0,17530.0,18047.0,18564.0,19081.0,Portugal,73736.0
1026,Canada,60.0,77.4,94.8,112.19999999999999,129.6,147.0,152.2,157.4,162.6,167.8,173.0,234.2,295.4,356.6,417.8,479.0,593.2,707.4,821.6,935.8,1050.0,1109.2,1168.4,1227.6,1286.8,1346.0,1394.2,1442.4,1490.6,1538.8,1587.0,Portugal,4842.0
1027,Cape Verde,8682.0,9509.4,10336.8,11164.2,11991.6,12819.0,12625.0,12431.0,12237.0,12043.0,11849.0,12503.8,13158.6,13813.4,14468.2,15123.0,15574.2,16025.4,16476.6,16927.8,17379.0,17845.8,18312.6,18779.4,19246.2,19713.0,20167.2,20621.4,21075.6,21529.8,21984.0,Portugal,107549.0
1028,China,101.0,110.4,119.8,129.2,138.6,148.0,143.2,138.4,133.6,128.8,124.0,168.6,213.2,257.8,302.4,347.0,421.8,496.6,571.4,646.2,721.0,743.0,765.0,787.0,809.0,831.0,851.6,872.2,892.8,913.4,934.0,Portugal,3206.0
1029,"China, Macao SAR",0.0,49.0,98.0,147.0,196.0,245.0,289.2,333.4,377.6,421.8,466.0,486.2,506.4,526.6,546.8,567.0,575.2,583.4,591.6,599.8,608.0,642.4,676.8,711.2,745.6,780.0,808.2,836.4,864.6,892.8,921.0,Portugal,3587.0
1030,"Congo, Dem. Rep. of the",440.0,493.4,546.8,600.2,653.6,707.0,679.8,652.6,625.4,598.2,571.0,581.2,591.4,601.6,611.8,622.0,598.2,574.4,550.6,526.8,503.0,529.4,555.8,582.2,608.6,635.0,656.8,678.6,700.4,722.2,744.0,Portugal,4222.0
1031,"Congo, Rep. of the",85.0,94.0,103.0,112.0,121.0,130.0,124.4,118.8,113.2,107.6,102.0,133.2,164.4,195.6,226.8,258.0,314.6,371.2,427.8,484.4,541.0,569.8,598.6,627.4,656.2,685.0,708.6,732.2,755.8,779.4,803.0,Portugal,2604.0
1032,France,945.0,1133.2,1321.4,1509.6,1697.8,1886.0,1908.0,1930.0,1952.0,1974.0,1996.0,3280.2,4564.4,5848.6,7132.8,8417.0,10825.4,13233.8,15642.2,18050.6,20459.0,21374.2,22289.4,23204.6,24119.8,25035.0,25816.6,26598.2,27379.8,28161.4,28943.0,Portugal,87681.0
1033,Germany,448.0,540.0,632.0,724.0,816.0,908.0,901.4,894.8,888.2,881.6,875.0,1180.4,1485.8,1791.1999999999998,2096.6,2402.0,2951.2,3500.4,4049.6000000000004,4598.8,5148.0,5407.4,5666.8,5926.2,6185.6,6445.0,6661.2,6877.4,7093.6,7309.8,7526.0,Portugal,23752.0
1034,Guinea,0.0,80.4,160.8,241.20000000000002,321.6,402.0,477.2,552.4,627.6,702.8,778.0,754.6,731.2,707.8,684.4,661.0,564.8,468.6,372.4,276.2,180.0,184.4,188.8,193.2,197.6,202.0,206.4,210.8,215.2,219.6,224.0,Portugal,2447.0
1035,Guinea-Bissau,0.0,192.8,385.6,578.4000000000001,771.2,964.0,1144.6,1325.2,1505.8,1686.4,1867.0,2298.8,2730.6,3162.4,3594.2,4026.0,4710.2,5394.4,6078.6,6762.8,7447.0,7672.4,7897.8,8123.2,8348.6,8574.0,8785.6,8997.2,9208.8,9420.4,9632.0,Portugal,32510.0
1036,India,1748.0,1902.6,2057.2,2211.8,2366.4,2521.0,2429.6,2338.2,2246.8,2155.4,2064.0,2141.0,2218.0,2295.0,2372.0,2449.0,2454.4,2459.8,2465.2,2470.6,2476.0,2568.8,2661.6,2754.4,2847.2,2940.0,3022.2,3104.4,3186.6,3268.8,3351.0,Portugal,17549.0
1037,Italy,211.0,238.8,266.6,294.4,322.2,350.0,339.2,328.4,317.6,306.8,296.0,323.2,350.4,377.6,404.8,432.0,463.2,494.4,525.6,556.8,588.0,616.4,644.8,673.2,701.6,730.0,753.8,777.6,801.4,825.2,849.0,Portugal,3456.0
1038,Moldova,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,69.4,135.8,202.20000000000002,268.6,335.0,461.0,587.0,713.0,839.0,965.0,998.4,1031.8,1065.2,1098.6,1132.0,1162.0,1192.0,1222.0,1252.0,1282.0,Portugal,3722.0
1039,Morocco,202.0,216.0,230.0,244.0,258.0,272.0,259.0,246.0,233.0,220.0,207.0,231.4,255.8,280.2,304.6,329.0,361.2,393.4,425.6,457.8,490.0,507.0,524.0,541.0,558.0,575.0,590.6,606.2,621.8,637.4,653.0,Portugal,2728.0
1040,Mozambique,8701.0,9933.8,11166.6,12399.4,13632.2,14865.0,14790.6,14716.2,14641.8,14567.4,14493.0,15598.4,16703.8,17809.2,18914.6,20020.0,21247.0,22474.0,23701.0,24928.0,26155.0,27421.2,28687.4,29953.6,31219.8,32486.0,33549.8,34613.6,35677.4,36741.2,37805.0,Portugal,154525.0
1041,Netherlands,130.0,163.6,197.2,230.8,264.4,298.0,303.2,308.4,313.6,318.8,324.0,364.6,405.2,445.8,486.4,527.0,585.6,644.2,702.8,761.4,820.0,868.0,916.0,964.0,1012.0,1060.0,1098.8,1137.6,1176.4,1215.2,1254.0,Portugal,4413.0
1042,Romania,7.0,8.8,10.6,12.4,14.2,16.0,16.0,16.0,16.0,16.0,16.0,71.2,126.4,181.60000000000002,236.8,292.0,395.4,498.8,602.2,705.6,809.0,837.0,865.0,893.0,921.0,949.0,974.2,999.4,1024.6,1049.8,1075.0,Portugal,3164.0
1043,Russia,2.0,2.8,3.6,4.4,5.2,6.0,6.0,6.0,6.0,6.0,6.0,54.4,102.8,151.2,199.6,248.0,347.8,447.6,547.4,647.2,747.0,787.0,827.0,867.0,907.0,947.0,980.2,1013.4,1046.6,1079.8,1113.0,Portugal,3069.0
1044,Sao Tome and Principe,784.0,902.8,1021.6,1140.4,1259.2,1378.0,1386.4,1394.8,1403.2,1411.6,1420.0,1589.2,1758.4,1927.6,2096.8,2266.0,2491.6,2717.2,2942.8,3168.4,3394.0,3508.6,3623.2,3737.8,3852.4,3967.0,4071.4,4175.8,4280.2,4384.6,4489.0,Portugal,17698.0
1045,South Africa,88.0,114.8,141.6,168.4,195.2,222.0,232.6,243.2,253.8,264.4,275.0,386.0,497.0,608.0,719.0,830.0,1037.0,1244.0,1451.0,1658.0,1865.0,1958.8,2052.6,2146.4,2240.2,2334.0,2412.2,2490.4,2568.6,2646.8,2725.0,Portugal,8339.0
1046,Spain,3277.0,3429.2,3581.4,3733.6,3885.8,4038.0,3766.2,3494.4,3222.6,2950.8,2679.0,2796.2,2913.4,3030.6,3147.8,3265.0,3326.6,3388.2,3449.8,3511.4,3573.0,3743.4,3913.8,4084.2,4254.6,4425.0,4568.6,4712.2,4855.8,4999.4,5143.0,Portugal,26400.0
1047,Switzerland,73.0,94.0,115.0,136.0,157.0,178.0,181.8,185.6,189.4,193.2,197.0,222.6,248.2,273.8,299.4,325.0,362.2,399.4,436.6,473.8,511.0,537.2,563.4,589.6,615.8,642.0,663.8,685.6,707.4,729.2,751.0,Portugal,2677.0
1048,Timor Leste,541.0,577.6,614.2,650.8,687.4,724.0,689.8,655.6,621.4,587.2,553.0,572.0,591.0,610.0,629.0,648.0,649.0,650.0,651.0,652.0,653.0,681.8,710.6,739.4,768.2,797.0,821.8,846.6,871.4,896.2,921.0,Portugal,4837.0
1049,Ukraine,6.0,7.4,8.8,10.2,11.6,13.0,13.0,13.0,13.0,13.0,13.0,286.2,559.4,832.5999999999999,1105.8,1379.0,1895.8,2412.6,2929.3999999999996,3446.2,3963.0,4095.8,4228.6,4361.4,4494.2,4627.0,4748.4,4869.8,4991.2,5112.6,5234.0,Portugal,15235.0
1050,United Kingdom,532.0,669.8,807.6,945.4000000000001,1083.2,1221.0,1238.6,1256.2,1273.8,1291.4,1309.0,1391.6,1474.2,1556.8,1639.4,1722.0,1796.6,1871.2,1945.8,2020.4,2095.0,2218.0,2341.0,2464.0,2587.0,2710.0,2810.0,2910.0,3010.0,3110.0,3210.0,Portugal,12799.0
1051,United States,549.0,608.2,667.4,726.6,785.8,845.0,810.2,775.4,740.6,705.8,671.0,720.0,769.0,818.0,867.0,916.0,967.4,1018.8,1070.2,1121.6,1173.0,1241.8,1310.6,1379.4,1448.2,1517.0,1572.8,1628.6,1684.4,1740.2,1796.0,Portugal,7467.0
1052,Venezuela,157.0,269.6,382.2,494.79999999999995,607.4,720.0,795.6,871.2,946.8,1022.4,1098.0,1313.4,1528.8,1744.2,1959.6,2175.0,2529.6,2884.2,3238.8,3593.4,3948.0,4141.2,4334.4,4527.6,4720.8,4914.0,5076.0,5238.0,5400.0,5562.0,5724.0,Portugal,18736.0
1053,Afghanistan,9.0,13.4,17.8,22.200000000000003,26.6,31.0,49.4,67.8,86.19999999999999,104.6,123.0,149.6,176.2,202.8,229.4,256.0,321.8,387.6,453.4,519.2,585.0,693.6,802.2,910.8,1019.4,1128.0,1384.2,1640.4,1896.6,2152.8,2409.0,Sweden,4541.0
1054,Algeria,265.0,269.4,273.8,278.2,282.6,287.0,284.4,281.8,279.2,276.6,274.0,293.6,313.2,332.8,352.4,372.0,380.6,389.2,397.8,406.4,415.0,435.0,455.0,475.0,495.0,515.0,551.8,588.6,625.4,662.2,699.0,Sweden,2827.0
1055,Argentina,439.0,447.4,455.8,464.2,472.6,481.0,493.6,506.2,518.8,531.4,544.0,559.6,575.2,590.8,606.4,622.0,634.0,646.0,658.0,670.0,682.0,719.4,756.8,794.2,831.6,869.0,891.6,914.2,936.8,959.4,982.0,Sweden,4619.0
1056,Australia,102.0,112.0,122.0,132.0,142.0,152.0,185.8,219.6,253.39999999999998,287.2,321.0,341.0,361.0,381.0,401.0,421.0,452.0,483.0,514.0,545.0,576.0,606.0,636.0,666.0,696.0,726.0,760.0,794.0,828.0,862.0,896.0,Sweden,3194.0
1057,Austria,2213.0,2196.2,2179.4,2162.6,2145.8,2129.0,1958.2,1787.4,1616.6,1445.8,1275.0,1272.6,1270.2,1267.8,1265.4,1263.0,1274.6,1286.2,1297.8,1309.4,1321.0,1346.0,1371.0,1396.0,1421.0,1446.0,1415.6,1385.2,1354.8,1324.4,1294.0,Sweden,10941.0
1058,Bangladesh,98.0,111.4,124.8,138.2,151.6,165.0,190.0,215.0,240.0,265.0,290.0,318.0,346.0,374.0,402.0,430.0,465.0,500.0,535.0,570.0,605.0,688.0,771.0,854.0,937.0,1020.0,1160.8,1301.6,1442.4,1583.2,1724.0,Sweden,4332.0
1059,Belgium,171.0,174.4,177.8,181.2,184.6,188.0,194.2,200.4,206.6,212.8,219.0,227.4,235.8,244.2,252.6,261.0,275.2,289.4,303.6,317.8,332.0,348.2,364.4,380.6,396.8,413.0,433.8,454.6,475.4,496.2,517.0,Sweden,2101.0
1060,Bolivia,144.0,177.4,210.8,244.2,277.6,311.0,302.6,294.2,285.8,277.4,269.0,276.2,283.4,290.6,297.8,305.0,317.8,330.6,343.4,356.2,369.0,400.0,431.0,462.0,493.0,524.0,605.8,687.6,769.4,851.2,933.0,Sweden,2855.0
1061,Bosnia and Herzegovina,9361.0,9466.4,9571.8,9677.2,9782.6,9888.0,9751.8,9615.6,9479.4,9343.2,9207.0,11002.4,12797.8,14593.2,16388.6,18184.0,18291.8,18399.6,18507.4,18615.2,18723.0,19206.2,19689.4,20172.6,20655.8,21139.0,21574.4,22009.8,22445.2,22880.6,23316.0,Sweden,109818.0
1062,Brazil,172.0,181.0,190.0,199.0,208.0,217.0,238.8,260.6,282.4,304.2,326.0,362.4,398.8,435.2,471.6,508.0,552.6,597.2,641.8,686.4,731.0,808.2,885.4,962.6,1039.8,1117.0,1249.6,1382.2,1514.8,1647.4,1780.0,Sweden,4851.0
1063,Bulgaria,284.0,291.4,298.8,306.2,313.6,321.0,360.4,399.8,439.2,478.6,518.0,563.2,608.4,653.6,698.8,744.0,770.6,797.2,823.8,850.4,877.0,929.2,981.4,1033.6,1085.8,1138.0,1357.4,1576.8,1796.2,2015.6,2235.0,Sweden,6117.0
1064,Canada,246.0,257.2,268.4,279.6,290.8,302.0,334.8,367.6,400.4,433.2,466.0,484.6,503.2,521.8,540.4,559.0,585.0,611.0,637.0,663.0,689.0,719.6,750.2,780.8,811.4,842.0,872.2,902.4,932.6,962.8,993.0,Sweden,4097.0
1065,Chile,1373.0,1549.6,1726.2,1902.8,2079.4,2256.0,2692.4,3128.8,3565.2,4001.6,4438.0,4481.0,4524.0,4567.0,4610.0,4653.0,4650.6,4648.2,4645.8,4643.4,4641.0,4882.8,5124.6,5366.4,5608.2,5850.0,6029.0,6208.0,6387.0,6566.0,6745.0,Sweden,29956.0
1066,China,436.0,482.0,528.0,574.0,620.0,666.0,800.6,935.2,1069.8,1204.4,1339.0,1480.4,1621.8,1763.2,1904.6,2046.0,2184.4,2322.8,2461.2,2599.6,2738.0,2982.6,3227.2,3471.8,3716.4,3961.0,4692.8,5424.6,6156.4,6888.2,7620.0,Sweden,18806.0
1067,Colombia,155.0,165.4,175.8,186.2,196.6,207.0,221.2,235.4,249.6,263.8,278.0,314.0,350.0,386.0,422.0,458.0,499.6,541.2,582.8,624.4,666.0,792.2,918.4,1044.6,1170.8,1297.0,1472.6,1648.2,1823.8,1999.4,2175.0,Sweden,5236.0
1068,Croatia,551.0,555.0,559.0,563.0,567.0,571.0,569.6,568.2,566.8,565.4,564.0,671.8,779.6,887.4,995.2,1103.0,1229.2,1355.4,1481.6,1607.8,1734.0,1784.4,1834.8,1885.2,1935.6,1986.0,2026.2,2066.4,2106.6,2146.8,2187.0,Sweden,8696.0
1069,Czech Republic,1251.0,1252.2,1253.4,1254.6,1255.8,1257.0,1221.4,1185.8,1150.2,1114.6,1079.0,1098.2,1117.4,1136.6,1155.8,1175.0,1188.8,1202.6,1216.4,1230.2,1244.0,1264.2,1284.4,1304.6,1324.8,1345.0,1373.6,1402.2,1430.8,1459.4,1488.0,Sweden,8839.0
1070,Denmark,12308.0,12174.6,12041.2,11907.8,11774.4,11641.0,11880.0,12119.0,12358.0,12597.0,12836.0,12811.0,12786.0,12761.0,12736.0,12711.0,12566.4,12421.8,12277.2,12132.6,11988.0,12346.4,12704.8,13063.2,13421.6,13780.0,13847.0,13914.0,13981.0,14048.0,14115.0,Sweden,89379.0
1071,Egypt,339.0,345.8,352.6,359.4,366.2,373.0,364.8,356.6,348.4,340.2,332.0,355.4,378.8,402.2,425.6,449.0,456.2,463.4,470.6,477.8,485.0,508.0,531.0,554.0,577.0,600.0,658.6,717.2,775.8,834.4,893.0,Sweden,3471.0
1072,El Salvador,7.0,16.0,25.0,34.0,43.0,52.0,96.8,141.6,186.39999999999998,231.2,276.0,308.2,340.4,372.6,404.8,437.0,423.0,409.0,395.0,381.0,367.0,390.0,413.0,436.0,459.0,482.0,508.8,535.6,562.4,589.2,616.0,Sweden,2237.0
1073,Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,21.2,31.799999999999997,42.4,53.0,137.0,221.0,305.0,389.0,473.0,563.4,653.8,744.2,834.6,925.0,1081.6,1238.2,1394.8,1551.4,1708.0,Sweden,3159.0
1074,Estonia,6293.0,6147.2,6001.4,5855.6,5709.8,5564.0,5525.6,5487.2,5448.8,5410.4,5372.0,5335.4,5298.8,5262.2,5225.6,5189.0,5136.8,5084.6,5032.4,4980.2,4928.0,4927.2,4926.4,4925.6,4924.8,4924.0,4861.8,4799.6,4737.4,4675.2,4613.0,Sweden,36883.0
1075,Ethiopia,363.0,419.6,476.2,532.8,589.4,646.0,850.0,1054.0,1258.0,1462.0,1666.0,1811.8,1957.6,2103.4,2249.2,2395.0,2287.6,2180.2,2072.8,1965.4,1858.0,1864.8,1871.6,1878.4,1885.2,1892.0,2058.4,2224.8,2391.2,2557.6,2724.0,Sweden,11544.0
1076,Finland,57708.0,57625.2,57542.4,57459.6,57376.8,57294.0,58148.2,59002.4,59856.6,60710.8,61565.0,61323.6,61082.2,60840.8,60599.4,60358.0,59750.6,59143.2,58535.8,57928.4,57321.0,56967.6,56614.2,56260.8,55907.4,55554.0,54667.2,53780.4,52893.6,52006.8,51120.0,Sweden,400920.0
1077,France,864.0,872.4,880.8,889.2,897.6,906.0,943.2,980.4,1017.6,1054.8,1092.0,1135.8,1179.6,1223.4,1267.2,1311.0,1389.8,1468.6,1547.4,1626.2,1705.0,1769.2,1833.4,1897.6,1961.8,2026.0,2095.0,2164.0,2233.0,2302.0,2371.0,Sweden,10275.0
1078,"Gambia, The",182.0,188.8,195.6,202.4,209.2,216.0,231.6,247.2,262.8,278.4,294.0,322.6,351.2,379.8,408.4,437.0,442.8,448.6,454.4,460.2,466.0,487.8,509.6,531.4,553.2,575.0,629.4,683.8,738.2,792.6,847.0,Sweden,3017.0
1079,Germany,10466.0,10415.8,10365.6,10315.4,10265.2,10215.0,9684.0,9153.0,8622.0,8091.0,7560.0,7626.2,7692.4,7758.6,7824.8,7891.0,8099.0,8307.0,8515.0,8723.0,8931.0,9307.2,9683.4,10059.6,10435.8,10812.0,11213.8,11615.6,12017.4,12419.2,12821.0,Sweden,68696.0
1080,Greece,4079.0,4072.2,4065.4,4058.6,4051.8,4045.0,4113.6,4182.2,4250.8,4319.4,4388.0,4338.8,4289.6,4240.4,4191.2,4142.0,4030.6,3919.2,3807.8,3696.4,3585.0,3571.6,3558.2,3544.8,3531.4,3518.0,3551.4,3584.8,3618.2,3651.6,3685.0,Sweden,27442.0
1081,Hungary,4276.0,4267.8,4259.6,4251.4,4243.2,4235.0,4024.2,3813.4,3602.6,3391.8,3181.0,3193.8,3206.6,3219.4,3232.2,3245.0,3262.0,3279.0,3296.0,3313.0,3330.0,3383.6,3437.2,3490.8,3544.4,3598.0,3720.6,3843.2,3965.8,4088.4,4211.0,Sweden,26076.0
1082,Iceland,616.0,617.2,618.4,619.6,620.8,622.0,687.6,753.2,818.8,884.4,950.0,957.8,965.6,973.4,981.2,989.0,966.0,943.0,920.0,897.0,874.0,907.8,941.6,975.4,1009.2,1043.0,1102.0,1161.0,1220.0,1279.0,1338.0,Sweden,6432.0
1083,India,634.0,661.2,688.4,715.6,742.8,770.0,807.6,845.2,882.8,920.4,958.0,1008.2,1058.4,1108.6,1158.8,1209.0,1314.8,1420.6,1526.4,1632.2,1738.0,2023.2,2308.4,2593.6,2878.8,3164.0,3560.6,3957.2,4353.8,4750.4,5147.0,Sweden,13620.0
