,country_from,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,country_to,total
82,Taiwan,202.0,274.2,346.4,418.6,490.8,563.0,1052.4,1541.8,2031.1999999999998,2520.6,3010.0,3203.8,3397.6,3591.4,3785.2,3979.0,4318.6,4658.2,4997.8,5337.4,5677.0,5995.0,6313.0,6631.0,6949.0,7267.0,7614.6,7962.2,8309.8,8657.4,9005.0,Australia,29703.0
83,Tanzania,165.0,195.8,226.6,257.4,288.2,319.0,344.6,370.2,395.8,421.4,447.0,465.4,483.8,502.2,520.6,539.0,560.2,581.4,602.6,623.8,645.0,676.2,707.4,738.6,769.8,801.0,835.0,869.0,903.0,937.0,971.0,Australia,3887.0
84,Thailand,670.0,770.8,871.6,972.4,1073.2,1174.0,1482.0,1790.0,2098.0,2406.0,2714.0,2918.2,3122.4,3326.6,3530.8,3735.0,4083.6,4432.2,4780.8,5129.4,5478.0,5774.8,6071.6,6368.4,6665.2,6962.0,7286.6,7611.2,7935.8,8260.4,8585.0,Australia,29318.0
85,Timor Leste,382.0,487.4,592.8,698.2,803.6,909.0,821.8,734.6,647.4,560.2,473.0,478.2,483.4,488.6,493.8,499.0,813.2,1127.4,1441.6,1755.8,2070.0,2152.0,2234.0,2316.0,2398.0,2480.0,2570.0,2660.0,2750.0,2840.0,2930.0,Australia,9743.0
86,Tonga,597.0,696.4,795.8,895.2,994.6,1094.0,1216.8,1339.6,1462.4,1585.2,1708.0,1777.4,1846.8,1916.2,1985.6,2055.0,2122.0,2189.0,2256.0,2323.0,2390.0,2489.4,2588.8,2688.2,2787.6,2887.0,2996.0,3105.0,3214.0,3323.0,3432.0,Australia,14163.0
87,Trinidad and Tobago,0.0,0.0,0.0,0.0,0.0,0.0,74.4,148.8,223.20000000000002,297.6,372.0,381.8,391.6,401.4,411.2,421.0,437.0,453.0,469.0,485.0,501.0,524.2,547.4,570.6,593.8,617.0,642.4,667.8,693.2,718.6,744.0,Australia,2655.0
88,Turkey,1991.0,2119.8,2248.6,2377.4,2506.2,2635.0,3012.2,3389.4,3766.6,4143.8,4521.0,4624.2,4727.4,4830.6,4933.8,5037.0,5275.0,5513.0,5751.0,5989.0,6227.0,6470.8,6714.6,6958.4,7202.2,7446.0,7713.6,7981.2,8248.8,8516.4,8784.0,Australia,36641.0
89,Uganda,112.0,133.0,154.0,175.0,196.0,217.0,233.2,249.4,265.6,281.8,298.0,322.2,346.4,370.6,394.8,419.0,425.8,432.6,439.4,446.2,453.0,476.4,499.8,523.2,546.6,570.0,595.6,621.2,646.8,672.4,698.0,Australia,2767.0
90,Ukraine,3681.0,3638.6,3596.2,3553.8,3511.4,3469.0,3663.0,3857.0,4051.0,4245.0,4439.0,4251.0,4063.0,3875.0,3687.0,3499.0,3533.0,3567.0,3601.0,3635.0,3669.0,3844.4,4019.8,4195.2,4370.6,4546.0,4738.2,4930.4,5122.6,5314.8,5507.0,Australia,28810.0
91,United Kingdom,229827.0,236187.0,242547.0,248907.0,255267.0,261627.0,281308.0,300989.0,320670.0,340351.0,360032.0,349696.8,339361.6,329026.4,318691.2,308356.0,322220.0,336084.0,349948.0,363812.0,377676.0,391205.2,404734.4,418263.6,431792.8,445322.0,460186.8,475051.6,489916.4,504781.2,519646.0,Australia,2502486.0
92,United States,7943.0,8512.4,9081.8,9651.2,10220.6,10790.0,11772.6,12755.2,13737.8,14720.4,15703.0,15722.4,15741.8,15761.2,15780.6,15800.0,16350.4,16900.8,17451.2,18001.6,18552.0,19538.0,20524.0,21510.0,22496.0,23482.0,24560.8,25639.6,26718.4,27797.2,28876.0,Australia,121146.0
93,Uruguay,1474.0,1554.6,1635.2,1715.8,1796.4,1877.0,1972.4,2067.8,2163.2,2258.6,2354.0,2445.6,2537.2,2628.8,2720.4,2812.0,2902.4,2992.8,3083.2,3173.6,3264.0,3396.8,3529.6,3662.4,3795.2,3928.0,4073.8,4219.6,4365.4,4511.2,4657.0,Australia,20366.0
94,Venezuela,65.0,69.2,73.4,77.6,81.8,86.0,105.8,125.6,145.4,165.2,185.0,197.4,209.8,222.2,234.6,247.0,278.6,310.2,341.8,373.4,405.0,425.8,446.6,467.4,488.2,509.0,531.8,554.6,577.4,600.2,623.0,Australia,2120.0
95,Vietnam,5169.0,6698.4,8227.8,9757.2,11286.6,12816.0,15067.4,17318.8,19570.2,21821.6,24073.0,25587.6,27102.2,28616.8,30131.4,31646.0,32926.4,34206.8,35487.2,36767.6,38048.0,39793.6,41539.2,43284.8,45030.4,46776.0,48688.4,50600.8,52513.2,54425.6,56338.0,Australia,214866.0
96,Zambia,237.0,280.8,324.6,368.4,412.2,456.0,491.8,527.6,563.4,599.2,635.0,678.2,721.4,764.6,807.8,851.0,922.2,993.4,1064.6,1135.8,1207.0,1267.2,1327.4,1387.6,1447.8,1508.0,1573.8,1639.6,1705.4,1771.2,1837.0,Australia,6731.0
97,Zimbabwe,766.0,906.0,1046.0,1186.0,1326.0,1466.0,1630.6,1795.2,1959.8,2124.4,2289.0,2395.6,2502.2,2608.8,2715.4,2822.0,3120.0,3418.0,3716.0,4014.0,4312.0,4517.6,4723.2,4928.8,5134.4,5340.0,5565.6,5791.2,6016.8,6242.4,6468.0,Australia,23463.0
98,Albania,11.0,18.8,26.6,34.4,42.2,50.0,79.0,108.0,137.0,166.0,195.0,226.8,258.6,290.4,322.2,354.0,383.8,413.6,443.4,473.2,503.0,531.4,559.8,588.2,616.6,645.0,668.0,691.0,714.0,737.0,760.0,Austria,2518.0
99,Australia,237.0,234.6,232.2,229.8,227.4,225.0,248.4,271.8,295.2,318.6,342.0,364.8,387.6,410.4,433.2,456.0,464.4,472.8,481.2,489.6,498.0,525.4,552.8,580.2,607.6,635.0,658.2,681.4,704.6,727.8,751.0,Austria,3144.0
100,Belgium,104.0,105.6,107.2,108.8,110.4,112.0,129.0,146.0,163.0,180.0,197.0,218.8,240.6,262.4,284.2,306.0,327.4,348.8,370.2,391.6,413.0,443.6,474.2,504.8,535.4,566.0,582.0,598.0,614.0,630.0,646.0,Austria,2344.0
101,Bosnia and Herzegovina,4834.0,5001.0,5168.0,5335.0,5502.0,5669.0,7054.6,8440.2,9825.8,11211.4,12597.0,14508.8,16420.6,18332.4,20244.2,22156.0,23366.6,24577.2,25787.8,26998.4,28209.0,29132.0,30055.0,30978.0,31901.0,32824.0,34373.4,35922.8,37472.2,39021.6,40571.0,Austria,146860.0
102,Brazil,99.0,101.6,104.2,106.8,109.4,112.0,134.2,156.4,178.6,200.8,223.0,249.2,275.4,301.6,327.8,354.0,381.4,408.8,436.2,463.6,491.0,528.6,566.2,603.8,641.4,679.0,697.6,716.2,734.8,753.4,772.0,Austria,2730.0
103,Bulgaria,199.0,260.8,322.6,384.4,446.2,508.0,743.2,978.4,1213.6,1448.8,1684.0,1751.0,1818.0,1885.0,1952.0,2019.0,2030.6,2042.2,2053.8,2065.4,2077.0,2221.6,2366.2,2510.8,2655.4,2800.0,2884.8,2969.6,3054.4,3139.2,3224.0,Austria,12511.0
104,Canada,202.0,202.6,203.2,203.8,204.4,205.0,234.6,264.2,293.8,323.4,353.0,372.0,391.0,410.0,429.0,448.0,455.2,462.4,469.6,476.8,484.0,515.8,547.6,579.4,611.2,643.0,663.4,683.8,704.2,724.6,745.0,Austria,3080.0
105,China,217.0,250.0,283.0,316.0,349.0,382.0,521.8,661.6,801.4000000000001,941.2,1081.0,1100.6,1120.2,1139.8,1159.4,1179.0,1151.6,1124.2,1096.8,1069.4,1042.0,1112.0,1182.0,1252.0,1322.0,1392.0,1435.4,1478.8,1522.2,1565.6,1609.0,Austria,6902.0
106,Croatia,1413.0,1468.6,1524.2,1579.8,1635.4,1691.0,2110.4,2529.8,2949.2,3368.6,3788.0,4372.0,4956.0,5540.0,6124.0,6708.0,7130.0,7552.0,7974.0,8396.0,8818.0,9175.4,9532.8,9890.2,10247.6,10605.0,11063.0,11521.0,11979.0,12437.0,12895.0,Austria,45918.0
107,Czech Republic,1655.0,2149.0,2643.0,3137.0,3631.0,4125.0,6052.6,7980.2,9907.8,11835.4,13763.0,14250.6,14738.2,15225.8,15713.4,16201.0,15907.8,15614.6,15321.4,15028.2,14735.0,15376.4,16017.8,16659.2,17300.6,17942.0,18690.4,19438.8,20187.2,20935.6,21684.0,Austria,90105.0
108,Egypt,881.0,934.8,988.6,1042.4,1096.2,1150.0,1479.4,1808.8,2138.2,2467.6,2797.0,2827.2,2857.4,2887.6,2917.8,2948.0,2823.2,2698.4,2573.6,2448.8,2324.0,2437.2,2550.4,2663.6,2776.8,2890.0,3003.6,3117.2,3230.8,3344.4,3458.0,Austria,16448.0
109,Finland,111.0,111.4,111.8,112.2,112.6,113.0,124.8,136.6,148.4,160.2,172.0,187.6,203.2,218.8,234.4,250.0,268.8,287.6,306.4,325.2,344.0,375.8,407.6,439.4,471.2,503.0,514.0,525.0,536.0,547.0,558.0,Austria,2051.0
110,France,498.0,500.6,503.2,505.8,508.4,511.0,579.4,647.8,716.2,784.6,853.0,938.4,1023.8,1109.2,1194.6,1280.0,1360.6,1441.2,1521.8,1602.4,1683.0,1808.4,1933.8,2059.2,2184.6,2310.0,2375.4,2440.8,2506.2,2571.6,2637.0,Austria,9772.0
111,Germany,15722.0,15681.2,15640.4,15599.6,15558.8,15518.0,17799.2,20080.4,22361.6,24642.8,26924.0,28340.0,29756.0,31172.0,32588.0,34004.0,34194.8,34385.6,34576.4,34767.2,34958.0,36801.0,38644.0,40487.0,42330.0,44173.0,45825.2,47477.4,49129.6,50781.8,52434.0,Austria,223733.0
112,Greece,563.0,543.4,523.8,504.2,484.6,465.0,487.2,509.4,531.6,553.8,576.0,616.2,656.4,696.6,736.8,777.0,792.0,807.0,822.0,837.0,852.0,894.4,936.8,979.2,1021.6,1064.0,1105.2,1146.4,1187.6,1228.8,1270.0,Austria,5567.0
113,Hungary,1826.0,1966.8,2107.6,2248.4,2389.2,2530.0,3381.4,4232.8,5084.2,5935.6,6787.0,7116.6,7446.2,7775.8,8105.4,8435.0,8576.2,8717.4,8858.6,8999.8,9141.0,9594.2,10047.4,10500.6,10953.8,11407.0,11850.0,12293.0,12736.0,13179.0,13622.0,Austria,53748.0
114,India,368.0,378.6,389.2,399.8,410.4,421.0,508.0,595.0,682.0,769.0,856.0,918.2,980.4,1042.6,1104.8,1167.0,1189.0,1211.0,1233.0,1255.0,1277.0,1340.0,1403.0,1466.0,1529.0,1592.0,1654.0,1716.0,1778.0,1840.0,1902.0,Austria,7583.0
115,Iran,1316.0,1326.4,1336.8,1347.2,1357.6,1368.0,1605.0,1842.0,2079.0,2316.0,2553.0,2622.8,2692.6,2762.4,2832.2,2902.0,2853.0,2804.0,2755.0,2706.0,2657.0,2808.8,2960.6,3112.4,3264.2,3416.0,3537.0,3658.0,3779.0,3900.0,4021.0,Austria,18233.0
116,Iraq,191.0,187.2,183.4,179.6,175.8,172.0,187.0,202.0,217.0,232.0,247.0,285.2,323.4,361.6,399.8,438.0,473.2,508.4,543.6,578.8,614.0,650.0,686.0,722.0,758.0,794.0,821.6,849.2,876.8,904.4,932.0,Austria,3388.0
117,Israel,189.0,186.4,183.8,181.2,178.6,176.0,195.2,214.4,233.6,252.8,272.0,280.6,289.2,297.8,306.4,315.0,310.6,306.2,301.8,297.4,293.0,308.8,324.6,340.4,356.2,372.0,385.8,399.6,413.4,427.2,441.0,Austria,2058.0
118,Italy,2894.0,2914.2,2934.4,2954.6,2974.8,2995.0,3487.8,3980.6,4473.4,4966.2,5459.0,5749.0,6039.0,6329.0,6619.0,6909.0,6900.2,6891.4,6882.6,6873.8,6865.0,7179.4,7493.8,7808.2,8122.6,8437.0,8779.6,9122.2,9464.8,9807.4,10150.0,Austria,43709.0
119,Japan,243.0,251.0,259.0,267.0,275.0,283.0,329.6,376.2,422.8,469.4,516.0,535.0,554.0,573.0,592.0,611.0,624.8,638.6,652.4,666.2,680.0,748.6,817.2,885.8,954.4,1023.0,1042.6,1062.2,1081.8,1101.4,1121.0,Austria,4477.0
120,Korea,78.0,85.0,92.0,99.0,106.0,113.0,143.2,173.4,203.6,233.8,264.0,273.2,282.4,291.6,300.8,310.0,311.6,313.2,314.8,316.4,318.0,344.4,370.8,397.2,423.6,450.0,461.4,472.8,484.2,495.6,507.0,Austria,2040.0
121,Lebanon,116.0,124.2,132.4,140.6,148.8,157.0,202.2,247.4,292.6,337.8,383.0,384.2,385.4,386.6,387.8,389.0,368.8,348.6,328.4,308.2,288.0,303.0,318.0,333.0,348.0,363.0,376.8,390.6,404.4,418.2,432.0,Austria,2128.0
122,Macedonia,425.0,439.6,454.2,468.8,483.4,498.0,619.6,741.2,862.8,984.4,1106.0,1274.0,1442.0,1610.0,1778.0,1946.0,2051.6,2157.2,2262.8,2368.4,2474.0,2554.2,2634.4,2714.6,2794.8,2875.0,3011.2,3147.4,3283.6,3419.8,3556.0,Austria,12880.0
123,Netherlands,477.0,471.0,465.0,459.0,453.0,447.0,497.6,548.2,598.8,649.4,700.0,775.6,851.2,926.8,1002.4,1078.0,1138.0,1198.0,1258.0,1318.0,1378.0,1456.6,1535.2,1613.8,1692.4,1771.0,1833.8,1896.6,1959.4,2022.2,2085.0,Austria,7936.0
124,Nigeria,151.0,150.8,150.6,150.4,150.2,150.0,173.4,196.8,220.2,243.6,267.0,301.2,335.4,369.6,403.8,438.0,459.0,480.0,501.0,522.0,543.0,563.4,583.8,604.2,624.6,645.0,673.8,702.6,731.4,760.2,789.0,Austria,2983.0
125,Norway,60.0,115.4,170.8,226.2,281.6,337.0,517.2,697.4,877.5999999999999,1057.8,1238.0,1182.6,1127.2,1071.8,1016.4,961.0,804.0,647.0,490.0,333.0,176.0,190.0,204.0,218.0,232.0,246.0,252.6,259.2,265.8,272.4,279.0,Austria,3297.0
126,Philippines,449.0,471.4,493.8,516.2,538.6,561.0,671.0,781.0,891.0,1001.0,1111.0,1160.2,1209.4,1258.6,1307.8,1357.0,1359.0,1361.0,1363.0,1365.0,1367.0,1455.8,1544.6,1633.4,1722.2,1811.0,1869.2,1927.4,1985.6,2043.8,2102.0,Austria,8758.0
127,Poland,2887.0,3060.2,3233.4,3406.6,3579.8,3753.0,4771.8,5790.6,6809.4,7828.2,8847.0,9430.4,10013.8,10597.2,11180.6,11764.0,11995.4,12226.8,12458.2,12689.6,12921.0,13584.8,14248.6,14912.4,15576.2,16240.0,16857.2,17474.4,18091.6,18708.8,19326.0,Austria,75738.0
128,Romania,477.0,871.2,1265.4,1659.6,2053.8,2448.0,3910.8,5373.6,6836.4,8299.2,9762.0,10079.0,10396.0,10713.0,11030.0,11347.0,11166.8,10986.6,10806.4,10626.2,10446.0,10887.8,11329.6,11771.4,12213.2,12655.0,13190.4,13725.8,14261.2,14796.6,15332.0,Austria,62467.0
129,Russia,87.0,92.4,97.8,103.2,108.6,114.0,143.4,172.8,202.2,231.6,261.0,381.8,502.6,623.4,744.2,865.0,1049.0,1233.0,1417.0,1601.0,1785.0,1939.4,2093.8,2248.2,2402.6,2557.0,2618.2,2679.4,2740.6,2801.8,2863.0,Austria,8532.0
130,Serbia and Montenegro,3794.0,3927.2,4060.4,4193.6,4326.8,4460.0,5551.8,6643.6,7735.4,8827.2,9919.0,11427.0,12935.0,14443.0,15951.0,17459.0,18430.6,19402.2,20373.8,21345.4,22317.0,23069.4,23821.8,24574.2,25326.6,26079.0,27296.2,28513.4,29730.6,30947.8,32165.0,Austria,116193.0
131,Slovakia,483.0,625.4,767.8,910.2,1052.6,1195.0,1742.4,2289.8,2837.2,3384.6,3932.0,4070.2,4208.4,4346.6,4484.8,4623.0,4556.2,4489.4,4422.6,4355.8,4289.0,4506.8,4724.6,4942.4,5160.2,5378.0,5583.8,5789.6,5995.4,6201.2,6407.0,Austria,26307.0
132,Slovenia,795.0,825.6,856.2,886.8,917.4,948.0,1182.8,1417.6,1652.4,1887.2,2122.0,2448.8,2775.6,3102.4,3429.2,3756.0,3988.6,4221.2,4453.8,4686.4,4919.0,5114.0,5309.0,5504.0,5699.0,5894.0,6151.2,6408.4,6665.6,6922.8,7180.0,Austria,25614.0
133,South Africa,84.0,86.4,88.8,91.2,93.6,96.0,116.6,137.2,157.8,178.4,199.0,226.0,253.0,280.0,307.0,334.0,360.0,386.0,412.0,438.0,464.0,494.0,524.0,554.0,584.0,614.0,633.8,653.6,673.4,693.2,713.0,Austria,2504.0
134,Spain,103.0,123.0,143.0,163.0,183.0,203.0,279.6,356.2,432.79999999999995,509.4,586.0,593.4,600.8,608.2,615.6,623.0,601.6,580.2,558.8,537.4,516.0,557.0,598.0,639.0,680.0,721.0,740.0,759.0,778.0,797.0,816.0,Austria,3568.0
135,Sweden,237.0,241.8,246.6,251.4,256.2,261.0,303.8,346.6,389.4,432.2,475.0,515.0,555.0,595.0,635.0,675.0,704.0,733.0,762.0,791.0,820.0,875.2,930.4,985.6,1040.8,1096.0,1130.2,1164.4,1198.6,1232.8,1267.0,Austria,4831.0
136,Switzerland,1207.0,1214.2,1221.4,1228.6,1235.8,1243.0,1455.0,1667.0,1879.0,2091.0,2303.0,2449.0,2595.0,2741.0,2887.0,3033.0,3068.8,3104.6,3140.4,3176.2,3212.0,3365.6,3519.2,3672.8,3826.4,3980.0,4137.8,4295.6,4453.4,4611.2,4769.0,Austria,19747.0
137,Syria,142.0,148.2,154.4,160.6,166.8,173.0,216.6,260.2,303.8,347.4,391.0,396.4,401.8,407.2,412.6,418.0,403.4,388.8,374.2,359.6,345.0,364.2,383.4,402.6,421.8,441.0,457.0,473.0,489.0,505.0,521.0,Austria,2431.0
138,Tunisia,192.0,195.8,199.6,203.4,207.2,211.0,256.2,301.4,346.6,391.8,437.0,475.0,513.0,551.0,589.0,627.0,638.6,650.2,661.8,673.4,685.0,706.8,728.6,750.4,772.2,794.0,832.0,870.0,908.0,946.0,984.0,Austria,3930.0
139,Turkey,2474.0,2628.6,2783.2,2937.8,3092.4,3247.0,4190.0,5133.0,6076.0,7019.0,7962.0,8530.2,9098.4,9666.6,10234.8,10803.0,10890.4,10977.8,11065.2,11152.6,11240.0,11614.8,11989.6,12364.4,12739.2,13114.0,13728.6,14343.2,14957.8,15572.4,16187.0,Austria,65027.0
140,Ukraine,40.0,42.6,45.2,47.8,50.4,53.0,66.6,80.2,93.8,107.4,121.0,172.2,223.4,274.6,325.8,377.0,451.0,525.0,599.0,673.0,747.0,808.2,869.4,930.6,991.8,1053.0,1079.8,1106.6,1133.4,1160.2,1187.0,Austria,3578.0
141,United Kingdom,616.0,615.4,614.8,614.2,613.6,613.0,687.8,762.6,837.4,912.2,987.0,1073.6,1160.2,1246.8,1333.4,1420.0,1489.8,1559.6,1629.4,1699.2,1769.0,1893.6,2018.2,2142.8,2267.4,2392.0,2463.6,2535.2,2606.8,2678.4,2750.0,Austria,10547.0
142,United States,996.0,996.2,996.4,996.6,996.8,997.0,1101.6,1206.2,1310.8,1415.4,1520.0,1563.2,1606.4,1649.6,1692.8,1736.0,1737.2,1738.4,1739.6,1740.8,1742.0,1892.2,2042.4,2192.6,2342.8,2493.0,2553.0,2613.0,2673.0,2733.0,2793.0,Austria,12277.0
143,Vietnam,139.0,139.4,139.8,140.2,140.6,141.0,164.8,188.6,212.4,236.2,260.0,284.2,308.4,332.6,356.8,381.0,393.4,405.8,418.2,430.6,443.0,462.4,481.8,501.2,520.6,540.0,562.4,584.8,607.2,629.6,652.0,Austria,2556.0
144,Afghanistan,20.0,53.0,86.0,119.0,152.0,185.0,380.0,575.0,770.0,965.0,1160.0,1323.0,1486.0,1649.0,1812.0,1975.0,2334.0,2693.0,3052.0,3411.0,3770.0,4568.0,5366.0,6164.0,6962.0,7760.0,8058.6,8357.2,8655.8,8954.4,9253.0,Canada,24123.0
145,Albania,40.0,43.0,46.0,49.0,52.0,55.0,60.0,65.0,70.0,75.0,80.0,111.0,142.0,173.0,204.0,235.0,545.0,855.0,1165.0,1475.0,1785.0,2131.0,2477.0,2823.0,3169.0,3515.0,3753.6,3992.2,4230.8,4469.4,4708.0,Canada,10418.0
146,Algeria,630.0,652.0,674.0,696.0,718.0,740.0,836.0,932.0,1028.0,1124.0,1220.0,1377.0,1534.0,1691.0,1848.0,2005.0,2683.0,3361.0,4039.0,4717.0,5395.0,6334.0,7273.0,8212.0,9151.0,10090.0,10864.6,11639.2,12413.8,13188.4,13963.0,Canada,34043.0
147,Angola,65.0,74.0,83.0,92.0,101.0,110.0,146.0,182.0,218.0,254.0,290.0,328.0,366.0,404.0,442.0,480.0,512.0,544.0,576.0,608.0,640.0,717.0,794.0,871.0,948.0,1025.0,1076.4,1127.8,1179.2,1230.6,1282.0,Canada,3892.0
148,Antigua and Barbuda,270.0,295.0,320.0,345.0,370.0,395.0,427.0,459.0,491.0,523.0,555.0,588.0,621.0,654.0,687.0,720.0,757.0,794.0,831.0,868.0,905.0,971.0,1037.0,1103.0,1169.0,1235.0,1331.6,1428.2,1524.8,1621.4,1718.0,Canada,5798.0
149,Argentina,1315.0,1425.0,1535.0,1645.0,1755.0,1865.0,2134.0,2403.0,2672.0,2941.0,3210.0,3293.0,3376.0,3459.0,3542.0,3625.0,3736.0,3847.0,3958.0,4069.0,4180.0,4746.0,5312.0,5878.0,6444.0,7010.0,7460.6,7911.2,8361.8,8812.4,9263.0,Canada,30468.0
150,Armenia,241.0,240.0,239.0,238.0,237.0,236.0,246.0,256.0,266.0,276.0,286.0,294.8,303.6,312.4,321.2,330.0,398.4,466.8,535.2,603.6,672.0,719.2,766.4,813.6,860.8,908.0,977.2,1046.4,1115.6,1184.8,1254.0,Canada,3927.0
151,Australia,3255.0,3334.0,3413.0,3492.0,3571.0,3650.0,3859.0,4068.0,4277.0,4486.0,4695.0,4938.0,5181.0,5424.0,5667.0,5910.0,6108.0,6306.0,6504.0,6702.0,6900.0,7121.0,7342.0,7563.0,7784.0,8005.0,8597.4,9189.8,9782.2,10374.6,10967.0,Canada,43382.0
152,Austria,6295.0,6371.0,6447.0,6523.0,6599.0,6675.0,6687.0,6699.0,6711.0,6723.0,6735.0,6784.0,6833.0,6882.0,6931.0,6980.0,6900.0,6820.0,6740.0,6660.0,6580.0,6646.0,6712.0,6778.0,6844.0,6910.0,7408.8,7907.6,8406.4,8905.2,9404.0,Canada,49579.0
153,Azerbaijan,195.0,194.2,193.4,192.6,191.8,191.0,200.0,209.0,218.0,227.0,236.0,221.4,206.8,192.2,177.6,163.0,201.6,240.2,278.8,317.4,356.0,457.2,558.4,659.6,760.8,862.0,935.2,1008.4,1081.6,1154.8,1228.0,Canada,3231.0
154,"Bahamas, The",160.0,159.0,158.0,157.0,156.0,155.0,174.0,193.0,212.0,231.0,250.0,284.0,318.0,352.0,386.0,420.0,442.0,464.0,486.0,508.0,530.0,536.0,542.0,548.0,554.0,560.0,600.4,640.8,681.2,721.6,762.0,Canada,2837.0
155,Bangladesh,200.0,243.0,286.0,329.0,372.0,415.0,627.0,839.0,1051.0,1263.0,1475.0,1690.0,1905.0,2120.0,2335.0,2550.0,3083.0,3616.0,4149.0,4682.0,5215.0,6180.0,7145.0,8110.0,9075.0,10040.0,10691.2,11342.4,11993.6,12644.8,13296.0,Canada,33191.0
156,Barbados,3380.0,3409.0,3438.0,3467.0,3496.0,3525.0,3702.0,3879.0,4056.0,4233.0,4410.0,4623.0,4836.0,5049.0,5262.0,5475.0,5469.0,5463.0,5457.0,5451.0,5445.0,5677.0,5909.0,6141.0,6373.0,6605.0,7018.4,7431.8,7845.2,8258.6,8672.0,Canada,37512.0
157,Belarus,606.0,603.6,601.2,598.8,596.4,594.0,620.8,647.6,674.4,701.2,728.0,706.8,685.6,664.4,643.2,622.0,788.6,955.2,1121.8,1288.4,1455.0,1667.8,1880.6,2093.4,2306.2,2519.0,2725.0,2931.0,3137.0,3343.0,3549.0,Canada,10073.0
158,Belgium,4455.0,4574.0,4693.0,4812.0,4931.0,5050.0,5100.0,5150.0,5200.0,5250.0,5300.0,5385.0,5470.0,5555.0,5640.0,5725.0,5831.0,5937.0,6043.0,6149.0,6255.0,6396.0,6537.0,6678.0,6819.0,6960.0,7415.2,7870.4,8325.6,8780.8,9236.0,Canada,42981.0
159,Bolivia,150.0,159.0,168.0,177.0,186.0,195.0,259.0,323.0,387.0,451.0,515.0,525.0,535.0,545.0,555.0,565.0,599.0,633.0,667.0,701.0,735.0,773.0,811.0,849.0,887.0,925.0,988.0,1051.0,1114.0,1177.0,1240.0,Canada,4325.0
160,Bosnia and Herzegovina,3251.0,3314.2,3377.4,3440.6,3503.8,3567.0,3747.2,3927.4,4107.6,4287.8,4468.0,4891.2,5314.4,5737.6,6160.8,6584.0,7551.4,8518.8,9486.2,10453.6,11421.0,11586.4,11751.8,11917.2,12082.6,12248.0,12976.4,13704.8,14433.2,15161.6,15890.0,Canada,57429.0
161,Brazil,685.0,747.0,809.0,871.0,933.0,995.0,1264.0,1533.0,1802.0,2071.0,2340.0,2490.0,2640.0,2790.0,2940.0,3090.0,3339.0,3588.0,3837.0,4086.0,4335.0,4822.0,5309.0,5796.0,6283.0,6770.0,7251.4,7732.8,8214.2,8695.6,9177.0,Canada,27392.0
162,Brunei,115.0,147.0,179.0,211.0,243.0,275.0,373.0,471.0,569.0,667.0,765.0,808.0,851.0,894.0,937.0,980.0,970.0,960.0,950.0,940.0,930.0,1008.0,1086.0,1164.0,1242.0,1320.0,1404.8,1489.6,1574.4,1659.2,1744.0,Canada,6129.0
163,Bulgaria,345.0,360.0,375.0,390.0,405.0,420.0,610.0,800.0,990.0,1180.0,1370.0,1541.0,1712.0,1883.0,2054.0,2225.0,2415.0,2605.0,2795.0,2985.0,3175.0,3794.0,4413.0,5032.0,5651.0,6270.0,6751.0,7232.0,7713.0,8194.0,8675.0,Canada,22480.0
164,Burundi,20.0,27.0,34.0,41.0,48.0,55.0,64.0,73.0,82.0,91.0,100.0,153.0,206.0,259.0,312.0,365.0,417.0,469.0,521.0,573.0,625.0,747.0,869.0,991.0,1113.0,1235.0,1323.2,1411.4,1499.6,1587.8,1676.0,Canada,4076.0
165,Cambodia,340.0,439.0,538.0,637.0,736.0,835.0,912.0,989.0,1066.0,1143.0,1220.0,1390.0,1560.0,1730.0,1900.0,2070.0,2194.0,2318.0,2442.0,2566.0,2690.0,2994.0,3298.0,3602.0,3906.0,4210.0,4382.2,4554.4,4726.6,4898.8,5071.0,Canada,16436.0
166,Cameroon,10.0,13.0,16.0,19.0,22.0,25.0,46.0,67.0,88.0,109.0,130.0,148.0,166.0,184.0,202.0,220.0,304.0,388.0,472.0,556.0,640.0,748.0,856.0,964.0,1072.0,1180.0,1276.0,1372.0,1468.0,1564.0,1660.0,Canada,3865.0
167,Chile,2785.0,2915.0,3045.0,3175.0,3305.0,3435.0,3934.0,4433.0,4932.0,5431.0,5930.0,6203.0,6476.0,6749.0,7022.0,7295.0,7515.0,7735.0,7955.0,8175.0,8395.0,8752.0,9109.0,9466.0,9823.0,10180.0,10808.8,11437.6,12066.4,12695.2,13324.0,Canada,51344.0
168,China,7575.0,9493.0,11411.0,13329.0,15247.0,17165.0,19833.0,22501.0,25169.0,27837.0,30505.0,33711.0,36917.0,40123.0,43329.0,46535.0,53643.0,60751.0,67859.0,74967.0,82075.0,95094.0,108113.0,121132.0,134151.0,147170.0,156959.0,166748.0,176537.0,186326.0,196115.0,Canada,527140.0
169,"China, Hong Kong SAR",11250.0,12454.0,13658.0,14862.0,16066.0,17270.0,21576.0,25882.0,30188.0,34494.0,38800.0,43300.0,47800.0,52300.0,56800.0,61300.0,62169.0,63038.0,63907.0,64776.0,65645.0,67457.0,69269.0,71081.0,72893.0,74705.0,79527.4,84349.8,89172.2,93994.6,98817.0,Canada,367787.0
