,country_from,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,country_to,total
576,Cuba,0.0,14.4,28.8,43.2,57.6,72.0,99.2,126.4,153.6,180.8,208.0,236.0,264.0,292.0,320.0,348.0,393.4,438.8,484.2,529.6,575.0,598.2,621.4,644.6,667.8,691.0,842.0,993.0,1144.0,1295.0,1446.0,France,3340.0
577,Cyprus,0.0,21.6,43.2,64.80000000000001,86.4,108.0,148.8,189.6,230.39999999999998,271.2,312.0,320.0,328.0,336.0,344.0,352.0,359.6,367.2,374.8,382.4,390.0,405.6,421.2,436.8,452.4,468.0,458.4,448.8,439.2,429.6,420.0,France,2050.0
578,Czech Republic,202.0,211.8,221.6,231.4,241.2,251.0,268.2,285.4,302.6,319.8,337.0,401.8,466.6,531.4,596.2,661.0,768.4,875.8,983.2,1090.6,1198.0,1246.8,1295.6,1344.4,1393.2,1442.0,1731.8,2021.6,2311.4,2601.2,2891.0,France,6982.0
579,Denmark,592.0,635.2,678.4,721.6,764.8,808.0,884.0,960.0,1036.0,1112.0,1188.0,1277.2,1366.4,1455.6,1544.8,1634.0,1765.0,1896.0,2027.0,2158.0,2289.0,2382.0,2475.0,2568.0,2661.0,2754.0,2798.4,2842.8,2887.2,2931.6,2976.0,France,12241.0
580,Ecuador,0.0,15.0,30.0,45.0,60.0,75.0,103.2,131.4,159.6,187.8,216.0,230.0,244.0,258.0,272.0,286.0,306.4,326.8,347.2,367.6,388.0,403.8,419.6,435.4,451.2,467.0,566.4,665.8,765.2,864.6,964.0,France,2396.0
581,Egypt,3784.0,3923.4,4062.8,4202.2,4341.6,4481.0,4692.8,4904.6,5116.4,5328.2,5540.0,5688.2,5836.4,5984.6,6132.8,6281.0,6436.8,6592.6,6748.4,6904.2,7060.0,7339.8,7619.6,7899.4,8179.2,8459.0,8519.2,8579.4,8639.6,8699.8,8760.0,France,44365.0
582,Ethiopia,0.0,19.6,39.2,58.800000000000004,78.4,98.0,134.4,170.8,207.2,243.6,280.0,294.2,308.4,322.6,336.8,351.0,369.8,388.6,407.4,426.2,445.0,462.8,480.6,498.4,516.2,534.0,548.6,563.2,577.8,592.4,607.0,France,2315.0
583,Finland,500.0,525.0,550.0,575.0,600.0,625.0,669.6,714.2,758.8,803.4,848.0,900.2,952.4,1004.6,1056.8,1109.0,1180.4,1251.8,1323.2,1394.6,1466.0,1526.2,1586.4,1646.6,1706.8,1767.0,1784.6,1802.2,1819.8,1837.4,1855.0,France,8170.0
584,Gabon,712.0,714.2,716.4,718.6,720.8,723.0,719.2,715.4,711.6,707.8,704.0,781.0,858.0,935.0,1012.0,1089.0,1209.6,1330.2,1450.8,1571.4,1692.0,1759.6,1827.2,1894.8,1962.4,2030.0,2462.8,2895.6,3328.4,3761.2,4194.0,France,11144.0
585,Georgia,123.0,124.6,126.2,127.8,129.4,131.0,132.4,133.8,135.2,136.6,138.0,155.0,172.0,189.0,206.0,223.0,250.4,277.8,305.2,332.6,360.0,374.6,389.2,403.8,418.4,433.0,717.8,1002.6,1287.4,1572.2,1857.0,France,3265.0
586,Germany,10208.0,10751.6,11295.2,11838.8,12382.4,12926.0,13879.2,14832.4,15785.6,16738.8,17692.0,18885.2,20078.4,21271.6,22464.8,23658.0,25321.2,26984.4,28647.6,30310.8,31974.0,33271.4,34568.8,35866.2,37163.6,38461.0,39354.8,40248.6,41142.4,42036.2,42930.0,France,177849.0
587,Ghana,0.0,21.0,42.0,63.0,84.0,105.0,144.0,183.0,222.0,261.0,300.0,313.2,326.4,339.6,352.8,366.0,382.4,398.8,415.2,431.6,448.0,465.8,483.6,501.4,519.2,537.0,579.2,621.4,663.6,705.8,748.0,France,2504.0
588,Greece,1992.0,2063.6,2135.2,2206.8,2278.4,2350.0,2464.0,2578.0,2692.0,2806.0,2920.0,2984.4,3048.8,3113.2,3177.6,3242.0,3296.8,3351.6,3406.4,3461.2,3516.0,3657.2,3798.4,3939.6,4080.8,4222.0,4238.0,4254.0,4270.0,4286.0,4302.0,France,22544.0
589,Guinea,324.0,352.8,381.6,410.4,439.2,468.0,516.8,565.6,614.4,663.2,712.0,723.4,734.8,746.2,757.6,769.0,778.4,787.8,797.2,806.6,816.0,848.4,880.8,913.2,945.6,978.0,1570.2,2162.4,2754.6000000000004,3346.8,3939.0,France,8006.0
590,Guinea-Bissau,0.0,1.4,2.8,4.199999999999999,5.6,7.0,9.6,12.2,14.8,17.4,20.0,72.2,124.4,176.60000000000002,228.8,281.0,367.6,454.2,540.8,627.4,714.0,742.4,770.8,799.2,827.6,856.0,739.0,622.0,505.0,388.0,271.0,France,2149.0
591,Haiti,396.0,410.8,425.6,440.4,455.2,470.0,493.6,517.2,540.8,564.4,588.0,657.0,726.0,795.0,864.0,933.0,1041.6,1150.2,1258.8,1367.4,1476.0,1535.4,1594.8,1654.2,1713.6,1773.0,2397.6,3022.2,3646.8,4271.4,4896.0,France,10532.0
592,Hungary,1920.0,1963.4,2006.8,2050.2,2093.6,2137.0,2197.6,2258.2,2318.8,2379.4,2440.0,2481.4,2522.8,2564.2,2605.6,2647.0,2675.8,2704.6,2733.4,2762.2,2791.0,2903.4,3015.8,3128.2,3240.6,3353.0,3394.8,3436.6,3478.4,3520.2,3562.0,France,18850.0
593,India,856.0,914.0,972.0,1030.0,1088.0,1146.0,1245.6,1345.2,1444.8,1544.4,1644.0,1784.6,1925.2,2065.8,2206.4,2347.0,2558.8,2770.6,2982.4,3194.2,3406.0,3543.0,3680.0,3817.0,3954.0,4091.0,4696.0,5301.0,5906.0,6511.0,7116.0,France,20606.0
594,Indonesia,0.0,56.4,112.8,169.2,225.6,282.0,388.8,495.6,602.4,709.2,816.0,836.4,856.8,877.2,897.6,918.0,938.0,958.0,978.0,998.0,1018.0,1059.4,1100.8,1142.2,1183.6,1225.0,1331.0,1437.0,1543.0,1649.0,1755.0,France,6014.0
595,Iran,3268.0,3600.2,3932.4,4264.6,4596.8,4929.0,5517.6,6106.2,6694.8,7283.4,7872.0,8083.8,8295.6,8507.4,8719.2,8931.0,9141.0,9351.0,9561.0,9771.0,9981.0,10380.6,10780.2,11179.8,11579.4,11979.0,12006.4,12033.8,12061.2,12088.6,12116.0,France,59076.0
596,Iraq,576.0,609.4,642.8,676.2,709.6,743.0,796.8,850.6,904.4,958.2,1012.0,1027.6,1043.2,1058.8,1074.4,1090.0,1102.4,1114.8,1127.2,1139.6,1152.0,1197.8,1243.6,1289.4,1335.2,1381.0,1442.6,1504.2,1565.8,1627.4,1689.0,France,7643.0
597,Ireland,468.0,529.2,590.4,651.6,712.8,774.0,888.0,1002.0,1116.0,1230.0,1344.0,1430.0,1516.0,1602.0,1688.0,1774.0,1892.0,2010.0,2128.0,2246.0,2364.0,2460.2,2556.4,2652.6,2748.8,2845.0,3106.0,3367.0,3628.0,3889.0,4150.0,France,13719.0
598,Israel,620.0,647.0,674.0,701.0,728.0,755.0,799.2,843.4,887.6,931.8,976.0,1005.0,1034.0,1063.0,1092.0,1121.0,1152.8,1184.6,1216.4,1248.2,1280.0,1331.6,1383.2,1434.8,1486.4,1538.0,1591.8,1645.6,1699.4,1753.2,1807.0,France,8097.0
599,Italy,9932.0,10262.6,10593.2,10923.8,11254.4,11585.0,12102.4,12619.8,13137.2,13654.6,14172.0,14976.0,15780.0,16584.0,17388.0,18192.0,19301.8,20411.6,21521.4,22631.2,23741.0,24695.2,25649.4,26603.6,27557.8,28512.0,30144.0,31776.0,33408.0,35040.0,36672.0,France,142806.0
600,Japan,2144.0,2354.4,2564.8,2775.2,2985.6,3196.0,3577.6,3959.2,4340.8,4722.4,5104.0,5339.8,5575.6,5811.4,6047.2,6283.0,6596.0,6909.0,7222.0,7535.0,7848.0,8168.0,8488.0,8808.0,9128.0,9448.0,9769.2,10090.4,10411.6,10732.8,11054.0,France,45077.0
601,Korea,0.0,164.2,328.4,492.59999999999997,656.8,821.0,1136.0,1451.0,1766.0,2081.0,2396.0,2549.0,2702.0,2855.0,3008.0,3161.0,3380.8,3600.6,3820.4,4040.2,4260.0,4433.6,4607.2,4780.8,4954.4,5128.0,5784.6,6441.2,7097.8,7754.4,8411.0,France,24177.0
602,Laos,936.0,998.2,1060.4,1122.6,1184.8,1247.0,1350.4,1453.8,1557.2,1660.6,1764.0,1986.6,2209.2,2431.8,2654.4,2877.0,3231.0,3585.0,3939.0,4293.0,4647.0,4833.0,5019.0,5205.0,5391.0,5577.0,5673.6,5770.2,5866.8,5963.4,6060.0,France,23108.0
603,Lebanon,3304.0,3786.2,4268.4,4750.6,5232.8,5715.0,6569.4,7423.8,8278.2,9132.6,9987.0,10264.6,10542.2,10819.8,11097.4,11375.0,11681.4,11987.8,12294.2,12600.6,12907.0,13420.8,13934.6,14448.4,14962.2,15476.0,16093.0,16710.0,17327.0,17944.0,18561.0,France,77325.0
604,Lithuania,105.0,106.4,107.8,109.2,110.6,112.0,113.8,115.6,117.4,119.2,121.0,136.6,152.2,167.8,183.4,199.0,224.0,249.0,274.0,299.0,324.0,337.2,350.4,363.6,376.8,390.0,480.6,571.2,661.8,752.4,843.0,France,2094.0
605,Luxembourg,528.0,546.0,564.0,582.0,600.0,618.0,646.4,674.8,703.2,731.6,760.0,788.6,817.2,845.8,874.4,903.0,936.6,970.2,1003.8,1037.4,1071.0,1114.0,1157.0,1200.0,1243.0,1286.0,1340.6,1395.2,1449.8,1504.4,1559.0,France,6725.0
606,Macedonia,225.0,237.4,249.8,262.2,274.6,287.0,308.2,329.4,350.6,371.8,393.0,426.2,459.4,492.6,525.8,559.0,608.8,658.6,708.4,758.2,808.0,840.6,873.2,905.8,938.4,971.0,893.4,815.8,738.2,660.6,583.0,France,3826.0
607,Madagascar,2216.0,2437.0,2658.0,2879.0,3100.0,3321.0,3715.4,4109.8,4504.2,4898.6,5293.0,5616.8,5940.6,6264.4,6588.2,6912.0,7368.0,7824.0,8280.0,8736.0,9192.0,9562.6,9933.2,10303.8,10674.4,11045.0,11771.0,12497.0,13223.0,13949.0,14675.0,France,52654.0
608,Malaysia,0.0,15.0,30.0,45.0,60.0,75.0,104.0,133.0,162.0,191.0,220.0,233.0,246.0,259.0,272.0,285.0,303.2,321.4,339.6,357.8,376.0,391.2,406.4,421.6,436.8,452.0,490.8,529.6,568.4,607.2,646.0,France,2054.0
609,Mali,656.0,667.4,678.8,690.2,701.6,713.0,725.6,738.2,750.8,763.4,776.0,916.2,1056.4,1196.6,1336.8,1477.0,1703.6,1930.2,2156.8,2383.4,2610.0,2713.8,2817.6,2921.4,3025.2,3129.0,3708.4,4287.8,4867.2,5446.6,6026.0,France,15387.0
610,Mauritania,124.0,131.0,138.0,145.0,152.0,159.0,169.6,180.2,190.8,201.4,212.0,278.6,345.2,411.79999999999995,478.4,545.0,652.4,759.8,867.2,974.6,1082.0,1124.4,1166.8,1209.2,1251.6,1294.0,1451.6,1609.2,1766.8,1924.4,2082.0,France,5498.0
611,Mauritius,680.0,748.4,816.8,885.2,953.6,1022.0,1142.4,1262.8,1383.2,1503.6,1624.0,1752.8,1881.6,2010.4,2139.2,2268.0,2460.0,2652.0,2844.0,3036.0,3228.0,3357.4,3486.8,3616.2,3745.6,3875.0,4218.4,4561.8,4905.2,5248.6,5592.0,France,18289.0
612,Mexico,908.0,931.8,955.6,979.4,1003.2,1027.0,1064.0,1101.0,1138.0,1175.0,1212.0,1286.0,1360.0,1434.0,1508.0,1582.0,1687.6,1793.2,1898.8,2004.4,2110.0,2195.8,2281.6,2367.4,2453.2,2539.0,3002.6,3466.2,3929.8,4393.4,4857.0,France,14235.0
613,Moldova,65.0,66.0,67.0,68.0,69.0,70.0,71.2,72.4,73.6,74.8,76.0,85.6,95.2,104.8,114.4,124.0,139.6,155.2,170.8,186.4,202.0,210.2,218.4,226.6,234.8,243.0,623.8,1004.6,1385.4,1766.2,2147.0,France,2927.0
614,Morocco,10396.0,11555.0,12714.0,13873.0,15032.0,16191.0,18205.4,20219.8,22234.2,24248.6,26263.0,28384.8,30506.6,32628.4,34750.2,36872.0,40056.4,43240.8,46425.2,49609.6,52794.0,54898.0,57002.0,59106.0,61210.0,63314.0,71214.2,79114.4,87014.6,94914.8,102815.0,France,308645.0
615,Netherlands,2532.0,2750.2,2968.4,3186.6,3404.8,3623.0,4009.6,4396.2,4782.8,5169.4,5556.0,5932.4,6308.8,6685.2,7061.6,7438.0,7978.2,8518.4,9058.6,9598.8,10139.0,10548.0,10957.0,11366.0,11775.0,12184.0,12860.2,13536.4,14212.6,14888.8,15565.0,France,57037.0
616,New Zealand,0.0,21.6,43.2,64.80000000000001,86.4,108.0,148.8,189.6,230.39999999999998,271.2,312.0,325.0,338.0,351.0,364.0,377.0,392.6,408.2,423.8,439.4,455.0,473.2,491.4,509.6,527.8,546.0,595.8,645.6,695.4,745.2,795.0,France,2593.0
617,Niger,224.0,238.4,252.8,267.2,281.6,296.0,320.0,344.0,368.0,392.0,416.0,418.0,420.0,422.0,424.0,426.0,423.0,420.0,417.0,414.0,411.0,427.2,443.4,459.6,475.8,492.0,594.2,696.4,798.6,900.8,1003.0,France,3268.0
618,Nigeria,304.0,323.0,342.0,361.0,380.0,399.0,430.6,462.2,493.8,525.4,557.0,580.0,603.0,626.0,649.0,672.0,702.4,732.8,763.2,793.6,824.0,857.0,890.0,923.0,956.0,989.0,1052.8,1116.6,1180.4,1244.2,1308.0,France,5053.0
619,Norway,336.0,369.2,402.4,435.6,468.8,502.0,562.4,622.8,683.2,743.6,804.0,831.0,858.0,885.0,912.0,939.0,968.4,997.8,1027.2,1056.6,1086.0,1130.2,1174.4,1218.6,1262.8,1307.0,1325.6,1344.2,1362.8,1381.4,1400.0,France,6374.0
620,Pakistan,112.0,138.4,164.8,191.2,217.6,244.0,291.2,338.4,385.6,432.8,480.0,525.4,570.8,616.2,661.6,707.0,774.8,842.6,910.4,978.2,1046.0,1087.4,1128.8,1170.2,1211.6,1253.0,1451.0,1649.0,1847.0,2045.0,2243.0,France,6085.0
621,Peru,0.0,84.8,169.6,254.39999999999998,339.2,424.0,585.6,747.2,908.8,1070.4,1232.0,1316.6,1401.2,1485.8,1570.4,1655.0,1778.2,1901.4,2024.6,2147.8,2271.0,2363.2,2455.4,2547.6,2639.8,2732.0,3018.2,3304.4,3590.6,3876.8,4163.0,France,12477.0
622,Philippines,0.0,29.4,58.8,88.19999999999999,117.6,147.0,205.6,264.2,322.8,381.4,440.0,522.0,604.0,686.0,768.0,850.0,985.4,1120.8,1256.2,1391.6,1527.0,1589.8,1652.6,1715.4,1778.2,1841.0,2215.4,2589.8,2964.2,3338.6,3713.0,France,8518.0
623,Poland,6888.0,7247.6,7607.2,7966.8,8326.4,8686.0,9315.4,9944.8,10574.2,11203.6,11833.0,12240.6,12648.2,13055.8,13463.4,13871.0,14326.6,14782.2,15237.8,15693.4,16149.0,16807.2,17465.4,18123.6,18781.8,19440.0,20557.0,21674.0,22791.0,23908.0,25025.0,France,101892.0
624,Portugal,2160.0,2455.8,2751.6,3047.4,3343.2,3639.0,4182.4,4725.8,5269.2,5812.6,6356.0,7493.8,8631.6,9769.4,10907.2,12045.0,13890.8,15736.6,17582.4,19428.2,21274.0,22133.8,22993.6,23853.4,24713.2,25573.0,27187.8,28802.6,30417.4,32032.2,33647.0,France,104694.0
625,Romania,3680.0,3801.8,3923.6,4045.4,4167.2,4289.0,4485.6,4682.2,4878.8,5075.4,5272.0,5601.0,5930.0,6259.0,6588.0,6917.0,7385.4,7853.8,8322.2,8790.6,9259.0,9633.4,10007.8,10382.2,10756.6,11131.0,12747.2,14363.4,15979.6,17595.8,19212.0,France,59760.0
626,Russia,1983.0,2012.2,2041.4,2070.6,2099.8,2129.0,2168.4,2207.8,2247.2,2286.6,2326.0,2636.2,2946.4,3256.6,3566.8,3877.0,4381.6,4886.2,5390.8,5895.4,6400.0,6661.6,6923.2,7184.8,7446.4,7708.0,9594.4,11480.8,13367.2,15253.6,17140.0,France,41563.0
627,Rwanda,0.0,11.8,23.6,35.400000000000006,47.2,59.0,80.8,102.6,124.4,146.2,168.0,195.0,222.0,249.0,276.0,303.0,346.2,389.4,432.6,475.8,519.0,539.8,560.6,581.4,602.2,623.0,811.8,1000.6,1189.4,1378.2,1567.0,France,3239.0
628,Senegal,1816.0,1907.2,1998.4,2089.6,2180.8,2272.0,2416.2,2560.4,2704.6,2848.8,2993.0,3345.8,3698.6,4051.4,4404.2,4757.0,5310.0,5863.0,6416.0,6969.0,7522.0,7820.6,8119.2,8417.8,8716.4,9015.0,10527.4,12039.8,13552.2,15064.6,16577.0,France,44952.0
629,Serbia and Montenegro,207.0,218.4,229.8,241.2,252.6,264.0,282.6,301.2,319.8,338.4,357.0,386.0,415.0,444.0,473.0,502.0,544.8,587.6,630.4,673.2,716.0,744.6,773.2,801.8,830.4,859.0,2292.2,3725.4,5158.6,6591.8,8025.0,France,10930.0
630,Slovakia,970.0,1017.0,1064.0,1111.0,1158.0,1205.0,1284.2,1363.4,1442.6,1521.8,1601.0,1597.4,1593.8,1590.2,1586.6,1583.0,1544.6,1506.2,1467.8,1429.4,1391.0,1447.6,1504.2,1560.8,1617.4,1674.0,1610.2,1546.4,1482.6,1418.8,1355.0,France,9779.0
631,Slovenia,243.0,256.6,270.2,283.8,297.4,311.0,334.4,357.8,381.2,404.6,428.0,464.8,501.6,538.4,575.2,612.0,667.4,722.8,778.2,833.6,889.0,925.0,961.0,997.0,1033.0,1069.0,935.6,802.2,668.8,535.4,402.0,France,3954.0
632,South Africa,0.0,25.6,51.2,76.80000000000001,102.4,128.0,176.8,225.6,274.4,323.2,372.0,405.4,438.8,472.2,505.6,539.0,589.0,639.0,689.0,739.0,789.0,821.0,853.0,885.0,917.0,949.0,1046.8,1144.6,1242.4,1340.2,1438.0,France,4215.0
633,Spain,8156.0,8637.0,9118.0,9599.0,10080.0,10561.0,11395.4,12229.8,13064.2,13898.6,14733.0,15505.6,16278.2,17050.8,17823.4,18596.0,19636.8,20677.6,21718.4,22759.2,23800.0,24763.0,25726.0,26689.0,27652.0,28615.0,29490.8,30366.6,31242.4,32118.2,32994.0,France,137455.0
634,Sri Lanka,0.0,29.8,59.6,89.4,119.2,149.0,204.0,259.0,314.0,369.0,424.0,546.6,669.2,791.8,914.4,1037.0,1241.8,1446.6,1651.4,1856.2,2061.0,2143.6,2226.2,2308.8,2391.4,2474.0,2718.8,2963.6,3208.4,3453.2,3698.0,France,9843.0
635,Swaziland,0.0,375.6,751.2,1126.8000000000002,1502.4,1878.0,2591.2,3304.4,4017.6000000000004,4730.8,5444.0,5089.6,4735.2,4380.8,4026.4,3672.0,3481.4,3290.8,3100.2,2909.6,2719.0,2833.2,2947.4,3061.6,3175.8,3290.0,3665.6,4041.2,4416.8,4792.4,5168.0,France,22171.0
636,Sweden,1068.0,1145.4,1222.8,1300.2,1377.6,1455.0,1593.6,1732.2,1870.8,2009.4,2148.0,2265.0,2382.0,2499.0,2616.0,2733.0,2890.2,3047.4,3204.6,3361.8,3519.0,3662.4,3805.8,3949.2,4092.6,4236.0,4313.8,4391.6,4469.4,4547.2,4625.0,France,19784.0
637,Switzerland,3200.0,2990.4,2780.8,2571.2,2361.6,2152.0,2039.0,1926.0,1813.0,1700.0,1587.0,1964.6,2342.2,2719.8,3097.4,3475.0,4688.6,5902.2,7115.799999999999,8329.4,9543.0,9928.6,10314.2,10699.8,11085.4,11471.0,12002.6,12534.2,13065.8,13597.4,14129.0,France,45557.0
638,Syria,1872.0,2065.2,2258.4,2451.6,2644.8,2838.0,3171.2,3504.4,3837.6,4170.8,4504.0,4564.6,4625.2,4685.8,4746.4,4807.0,4835.4,4863.8,4892.2,4920.6,4949.0,5145.0,5341.0,5537.0,5733.0,5929.0,6131.0,6333.0,6535.0,6737.0,6939.0,France,31838.0
639,Taiwan,0.0,42.6,85.2,127.80000000000001,170.4,213.0,296.0,379.0,462.0,545.0,628.0,684.0,740.0,796.0,852.0,908.0,993.6,1079.2,1164.8,1250.4,1336.0,1390.8,1445.6,1500.4,1555.2,1610.0,1707.0,1804.0,1901.0,1998.0,2095.0,France,6790.0
640,Thailand,0.0,28.8,57.6,86.4,115.2,144.0,200.0,256.0,312.0,368.0,424.0,456.6,489.2,521.8,554.4,587.0,636.6,686.2,735.8,785.4,835.0,869.4,903.8,938.2,972.6,1007.0,1485.2,1963.4,2441.6,2919.8,3398.0,France,6395.0
641,Togo,968.0,1045.2,1122.4,1199.6,1276.8,1354.0,1482.6,1611.2,1739.8,1868.4,1997.0,2110.0,2223.0,2336.0,2449.0,2562.0,2721.8,2881.6,3041.4,3201.2,3361.0,3494.0,3627.0,3760.0,3893.0,4026.0,4430.6,4835.2,5239.8,5644.4,6049.0,France,20317.0
642,Tunisia,9356.0,9743.4,10130.8,10518.2,10905.6,11293.0,11895.2,12497.4,13099.6,13701.8,14304.0,14969.2,15634.4,16299.6,16964.8,17630.0,18529.0,19428.0,20327.0,21226.0,22125.0,23005.0,23885.0,24765.0,25645.0,26525.0,28964.2,31403.4,33842.6,36281.8,38721.0,France,139954.0
643,Turkey,1944.0,2068.6,2193.2,2317.8,2442.4,2567.0,2775.4,2983.8,3192.2,3400.6,3609.0,3943.2,4277.4,4611.6,4945.8,5280.0,5787.6,6295.2,6802.8,7310.4,7818.0,8129.4,8440.8,8752.2,9063.6,9375.0,10743.8,12112.6,13481.4,14850.2,16219.0,France,46812.0
644,Ukraine,483.0,489.8,496.6,503.4,510.2,517.0,526.2,535.4,544.6,553.8,563.0,637.6,712.2,786.8,861.4,936.0,1057.2,1178.4,1299.6,1420.8,1542.0,1605.0,1668.0,1731.0,1794.0,1857.0,2643.6,3430.2,4216.8,5003.4,5790.0,France,11688.0
645,United Kingdom,6712.0,7485.2,8258.4,9031.6,9804.8,10578.0,11974.4,13370.8,14767.2,16163.6,17560.0,18838.4,20116.8,21395.2,22673.6,23952.0,25793.0,27634.0,29475.0,31316.0,33157.0,34493.8,35830.6,37167.4,38504.2,39841.0,44389.0,48937.0,53485.0,58033.0,62581.0,France,194381.0
646,United States,4480.0,5022.8,5565.6,6108.4,6651.2,7194.0,8191.4,9188.8,10186.2,11183.6,12181.0,12566.0,12951.0,13336.0,13721.0,14106.0,14496.6,14887.2,15277.8,15668.4,16059.0,16709.8,17360.6,18011.4,18662.2,19313.0,19562.6,19812.2,20061.8,20311.4,20561.0,France,93894.0
647,Uruguay,0.0,39.6,79.2,118.80000000000001,158.4,198.0,273.6,349.2,424.79999999999995,500.4,576.0,593.0,610.0,627.0,644.0,661.0,677.6,694.2,710.8,727.4,744.0,774.2,804.4,834.6,864.8,895.0,886.8,878.6,870.4,862.2,854.0,France,3928.0
648,Venezuela,520.0,525.8,531.6,537.4,543.2,549.0,555.2,561.4,567.6,573.8,580.0,615.4,650.8,686.2,721.6,757.0,806.8,856.6,906.4,956.2,1006.0,1047.0,1088.0,1129.0,1170.0,1211.0,1401.8,1592.6,1783.4,1974.2,2165.0,France,6788.0
649,Vietnam,5816.0,6061.8,6307.6,6553.4,6799.2,7045.0,7436.0,7827.0,8218.0,8609.0,9000.0,9577.2,10154.4,10731.6,11308.8,11886.0,12718.6,13551.2,14383.8,15216.4,16049.0,16691.4,17333.8,17976.2,18618.6,19261.0,19644.2,20027.4,20410.6,20793.8,21177.0,France,90234.0
650,Afghanistan,0.0,150.8,301.6,452.40000000000003,603.2,754.0,906.2,1058.4,1210.6,1362.8,1515.0,1551.4,1587.8,1624.2,1660.6,1697.0,1764.4,1831.8,1899.2,1966.6,2034.0,2149.4,2264.8,2380.2,2495.6,2611.0,2879.8,3148.6,3417.4,3686.2,3955.0,United Kingdom,12566.0
651,Algeria,330.0,408.4,486.8,565.2,643.6,722.0,801.2,880.4,959.6,1038.8,1118.0,1145.0,1172.0,1199.0,1226.0,1253.0,1713.0,2173.0,2633.0,3093.0,3553.0,3766.6,3980.2,4193.8,4407.4,4621.0,5086.4,5551.8,6017.2,6482.6,6948.0,United Kingdom,18545.0
652,Angola,0.0,38.2,76.4,114.60000000000001,152.8,191.0,231.2,271.4,311.6,351.8,392.0,450.4,508.8,567.2,625.6,684.0,717.0,750.0,783.0,816.0,849.0,909.8,970.6,1031.4,1092.2,1153.0,1260.6,1368.2,1475.8,1583.4,1691.0,United Kingdom,4960.0
653,Antigua and Barbuda,0.0,26.4,52.8,79.19999999999999,105.6,132.0,160.6,189.2,217.8,246.4,275.0,418.4,561.8,705.2,848.6,992.0,938.2,884.4,830.6,776.8,723.0,786.4,849.8,913.2,976.6,1040.0,1127.6,1215.2,1302.8,1390.4,1478.0,United Kingdom,4640.0
654,Argentina,0.0,108.8,217.6,326.4,435.2,544.0,659.2,774.4,889.6,1004.8,1120.0,1034.0,948.0,862.0,776.0,690.0,1152.0,1614.0,2076.0,2538.0,3000.0,3231.6,3463.2,3694.8,3926.4,4158.0,4532.6,4907.2,5281.8,5656.4,6031.0,United Kingdom,15543.0
655,Australia,4160.0,5410.0,6660.0,7910.0,9160.0,10410.0,11751.2,13092.4,14433.6,15774.8,17116.0,15586.6,14057.2,12527.8,10998.4,9469.0,16030.2,22591.4,29152.6,35713.8,42275.0,45490.8,48706.6,51922.4,55138.2,58354.0,63649.4,68944.8,74240.2,79535.6,84831.0,United Kingdom,226615.0
656,Austria,2814.0,2805.8,2797.6,2789.4,2781.2,2773.0,2780.4,2787.8,2795.2,2802.6,2810.0,2962.6,3115.2,3267.8,3420.4,3573.0,3683.0,3793.0,3903.0,4013.0,4123.0,4451.0,4779.0,5107.0,5435.0,5763.0,6274.2,6785.4,7296.6,7807.8,8319.0,United Kingdom,30175.0
657,"Bahamas, The",0.0,9.6,19.2,28.799999999999997,38.4,48.0,58.8,69.6,80.4,91.2,102.0,130.6,159.2,187.8,216.4,245.0,335.6,426.2,516.8,607.4,698.0,750.6,803.2,855.8,908.4,961.0,1048.6,1136.2,1223.8,1311.4,1399.0,United Kingdom,3453.0
658,Bahrain,0.0,29.6,59.2,88.80000000000001,118.4,148.0,179.0,210.0,241.0,272.0,303.0,312.4,321.8,331.2,340.6,350.0,498.0,646.0,794.0,942.0,1090.0,1169.0,1248.0,1327.0,1406.0,1485.0,1623.0,1761.0,1899.0,2037.0,2175.0,United Kingdom,5551.0
659,Bangladesh,6536.0,6242.8,5949.6,5656.4,5363.2,5070.0,4791.0,4512.0,4233.0,3954.0,3675.0,8394.0,13113.0,17832.0,22551.0,27270.0,24917.4,22564.8,20212.2,17859.6,15507.0,16454.2,17401.4,18348.6,19295.8,20243.0,22269.2,24295.4,26321.6,28347.8,30374.0,United Kingdom,108675.0
660,Barbados,6036.0,5726.4,5416.8,5107.2,4797.6,4488.0,4194.4,3900.8,3607.2,3313.6,3020.0,3657.2,4294.4,4931.6,5568.8,6206.0,5856.6,5507.2,5157.8,4808.4,4459.0,4836.6,5214.2,5591.8,5969.4,6347.0,6891.6,7436.2,7980.8,8525.4,9070.0,United Kingdom,39626.0
661,Belarus,0.0,4.0,8.0,12.0,16.0,20.0,24.4,28.8,33.2,37.6,42.0,52.6,63.2,73.8,84.4,95.0,161.8,228.6,295.4,362.2,429.0,464.4,499.8,535.2,570.6,606.0,658.6,711.2,763.8,816.4,869.0,United Kingdom,2061.0
662,Belgium,4023.0,3836.8,3650.6,3464.4,3278.2,3092.0,2909.8,2727.6,2545.4,2363.2,2181.0,2252.2,2323.4,2394.6,2465.8,2537.0,3243.0,3949.0,4655.0,5361.0,6067.0,6529.0,6991.0,7453.0,7915.0,8377.0,9136.8,9896.6,10656.4,11416.2,12176.0,United Kingdom,38453.0
