"COUNTRY","Country","DLVLEDUC","Level of education","DPROGTYP","Programme orientation","DSRCTYP","Funding source","DTRNSTYP","Type of transactions","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","1999","1999","CHF","Swiss Franc","6","Millions",,,2615.26,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2000","2000","CHF","Swiss Franc","6","Millions",,,2732.768,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2001","2001","CHF","Swiss Franc","6","Millions",,,2926.094,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2002","2002","CHF","Swiss Franc","6","Millions",,,3277.037,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2003","2003","CHF","Swiss Franc","6","Millions",,,2284.72,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2004","2004","CHF","Swiss Franc","6","Millions",,,4101.67,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2005","2005","CHF","Swiss Franc","6","Millions",,,3487.6,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2006","2006","CHF","Swiss Franc","6","Millions",,,3482.67,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2007","2007","CHF","Swiss Franc","6","Millions",,,3067.95,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2008","2008","CHF","Swiss Franc","6","Millions",,,2773.02,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2009","2009","CHF","Swiss Franc","6","Millions",,,2992.08,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2010","2010","CHF","Swiss Franc","6","Millions",,,3147.83,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","1997","1997","CHF","Swiss Franc","6","Millions",,,12011.19,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","1998","1998","CHF","Swiss Franc","6","Millions",,,11993.108,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","1999","1999","CHF","Swiss Franc","6","Millions",,,12287.193,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2000","2000","CHF","Swiss Franc","6","Millions",,,12633.521,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2001","2001","CHF","Swiss Franc","6","Millions",,,13410.365,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2002","2002","CHF","Swiss Franc","6","Millions",,,14805.748,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2003","2003","CHF","Swiss Franc","6","Millions",,,13513.13,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2004","2004","CHF","Swiss Franc","6","Millions",,,15871.24,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2005","2005","CHF","Swiss Franc","6","Millions",,,16022.68,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2006","2006","CHF","Swiss Franc","6","Millions",,,16196.71,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2007","2007","CHF","Swiss Franc","6","Millions",,,16915.09,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2008","2008","CHF","Swiss Franc","6","Millions",,,20871.17,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2009","2009","CHF","Swiss Franc","6","Millions",,,20622.2,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2010","2010","CHF","Swiss Franc","6","Millions",,,20946.75,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","1997","1997","CHF","Swiss Franc","6","Millions",,,6979.44,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","1998","1998","CHF","Swiss Franc","6","Millions",,,7133.092,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","1999","1999","CHF","Swiss Franc","6","Millions",,,7054.403,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2000","2000","CHF","Swiss Franc","6","Millions",,,7243.361,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2001","2001","CHF","Swiss Franc","6","Millions",,,7475.809,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2002","2002","CHF","Swiss Franc","6","Millions",,,8061.597,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2003","2003","CHF","Swiss Franc","6","Millions",,,8228.49,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2004","2004","CHF","Swiss Franc","6","Millions",,,8184.09,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2005","2005","CHF","Swiss Franc","6","Millions",,,8313.28,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2006","2006","CHF","Swiss Franc","6","Millions",,,8251.32,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2007","2007","CHF","Swiss Franc","6","Millions",,,8118.93,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2008","2008","CHF","Swiss Franc","6","Millions",,,8249.62,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2009","2009","CHF","Swiss Franc","6","Millions",,,8866.47,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2010","2010","CHF","Swiss Franc","6","Millions",,,8796.71,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","1997","1997","CHF","Swiss Franc","6","Millions",,,2450.34,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","1998","1998","CHF","Swiss Franc","6","Millions",,,2108.217,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","1999","1999","CHF","Swiss Franc","6","Millions",,,2664.538,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2000","2000","CHF","Swiss Franc","6","Millions",,,1900,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2001","2001","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2002","2002","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2003","2003","CHF","Swiss Franc","6","Millions",,,2729.91,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2004","2004","CHF","Swiss Franc","6","Millions",,,2738.09,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2005","2005","CHF","Swiss Franc","6","Millions",,,2643.51,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2006","2006","CHF","Swiss Franc","6","Millions",,,2743.97,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2007","2007","CHF","Swiss Franc","6","Millions",,,2876.85,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2008","2008","CHF","Swiss Franc","6","Millions",,,3044.63,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2009","2009","CHF","Swiss Franc","6","Millions",,,3230.25,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2010","2010","CHF","Swiss Franc","6","Millions",,,2773.75,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","1997","1997","CHF","Swiss Franc","6","Millions",,,2041.87,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","1998","1998","CHF","Swiss Franc","6","Millions",,,2108.217,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","1999","1999","CHF","Swiss Franc","6","Millions",,,2278.331,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2000","2000","CHF","Swiss Franc","6","Millions",,,1900,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2001","2001","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2002","2002","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2003","2003","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2004","2004","CHF","Swiss Franc","6","Millions",,,2738.09,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2005","2005","CHF","Swiss Franc","6","Millions",,,2643.51,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2006","2006","CHF","Swiss Franc","6","Millions",,,2743.97,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2007","2007","CHF","Swiss Franc","6","Millions",,,2876.85,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2008","2008","CHF","Swiss Franc","6","Millions",,,3044.63,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2009","2009","CHF","Swiss Franc","6","Millions",,,3230.25,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","2010","2010","CHF","Swiss Franc","6","Millions",,,2773.75,,
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","1997","1997","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","1998","1998","CHF","Swiss Franc","6","Millions",,,0,"x","Included elsewhere"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","1999","1999","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2000","2000","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2001","2001","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2002","2002","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2003","2003","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2004","2004","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2005","2005","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2006","2006","CHF","Swiss Franc","6","Millions",,,0,"x","Included elsewhere"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2007","2007","CHF","Swiss Franc","6","Millions",,,0,"x","Included elsewhere"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2008","2008","CHF","Swiss Franc","6","Millions",,,0,"x","Included elsewhere"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2009","2009","CHF","Swiss Franc","6","Millions",,,0,"x","Included elsewhere"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","221","Expenditures of firms for specified educational activities","9000","All types of transactions","2010","2010","CHF","Swiss Franc","6","Millions",,,0,"x","Included elsewhere"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","1997","1997","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","1998","1998","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","1999","1999","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2000","2000","CHF","Swiss Franc","6","Millions",,,0,"m","Missing value"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2001","2001","CHF","Swiss Franc","6","Millions",,,0,"a","Not applicable"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2002","2002","CHF","Swiss Franc","6","Millions",,,0,"a","Not applicable"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2003","2003","CHF","Swiss Franc","6","Millions",,,0,"a","Not applicable"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2004","2004","CHF","Swiss Franc","6","Millions",,,0,"a","Not applicable"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2005","2005","CHF","Swiss Franc","6","Millions",,,0,"n","Negligable"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2006","2006","CHF","Swiss Franc","6","Millions",,,0,"n","Negligable"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2007","2007","CHF","Swiss Franc","6","Millions",,,0,"n","Negligable"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2008","2008","CHF","Swiss Franc","6","Millions",,,0,"n","Negligable"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2009","2009","CHF","Swiss Franc","6","Millions",,,0,"a","Not applicable"
"CHE","Switzerland","900000","All levels of education + not allocated by level","900000","All educational programmes","300","Funds from international agencies and other foreign sources","9000","All types of transactions","2010","2010","CHF","Swiss Franc","6","Millions",,,0,"a","Not applicable"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","1997","1997","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","1998","1998","TRY","Turkish Lira","6","Millions",,,1541046977.088,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","1999","1999","TRY","Turkish Lira","6","Millions",,,3093443832.419,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","2000","2000","TRY","Turkish Lira","6","Millions",,,4316306267.221,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","2001","2001","TRY","Turkish Lira","6","Millions",,,6514516207.42,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","2002","2002","TRY","Turkish Lira","6","Millions",,,9878.56361144,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","2003","2003","TRY","Turkish Lira","6","Millions",,,13463.08,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","2004","2004","TRY","Turkish Lira","6","Millions",,,17427.24,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","2006","2006","TRY","Turkish Lira","6","Millions",,,21708.7,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","100","Government expenditures (all levels)","9000","All types of transactions","2010","2010","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","1997","1997","TRY","Turkish Lira","6","Millions",,,512467360000,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","1998","1998","TRY","Turkish Lira","6","Millions",,,1658869243.896,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","1999","1999","TRY","Turkish Lira","6","Millions",,,3027561949.645,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2000","2000","TRY","Turkish Lira","6","Millions",,,4356161485.041,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2001","2001","TRY","Turkish Lira","6","Millions",,,6593587982.06,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2002","2002","TRY","Turkish Lira","6","Millions",,,9989.96990746,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2003","2003","TRY","Turkish Lira","6","Millions",,,13596.59,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2004","2004","TRY","Turkish Lira","6","Millions",,,17427.24,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2006","2006","TRY","Turkish Lira","6","Millions",,,21708.7,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","110","Central government expenditures","9000","All types of transactions","2010","2010","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","1997","1997","TRY","Turkish Lira","6","Millions",,,0,"n","Negligable"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","1998","1998","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","1999","1999","TRY","Turkish Lira","6","Millions",,,102559896.271,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2000","2000","TRY","Turkish Lira","6","Millions",,,12107322.85,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2001","2001","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2002","2002","TRY","Turkish Lira","6","Millions",,,28.30404806,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2003","2003","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2004","2004","TRY","Turkish Lira","6","Millions",,,677.74,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2006","2006","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","120","Regional government expenditures","9000","All types of transactions","2010","2010","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","1997","1997","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","1998","1998","TRY","Turkish Lira","6","Millions",,,0,"a","Not applicable"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","1999","1999","TRY","Turkish Lira","6","Millions",,,0,"a","Not applicable"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2000","2000","TRY","Turkish Lira","6","Millions",,,0,"a","Not applicable"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2001","2001","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2002","2002","TRY","Turkish Lira","6","Millions",,,4.467808,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2003","2003","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2004","2004","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2006","2006","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","130","Local government expenditures","9000","All types of transactions","2010","2010","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","1997","1997","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","1998","1998","TRY","Turkish Lira","6","Millions",,,297817743.047,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","1999","1999","TRY","Turkish Lira","6","Millions",,,37238754,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2000","2000","TRY","Turkish Lira","6","Millions",,,58637669.17,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2001","2001","TRY","Turkish Lira","6","Millions",,,78406640.55,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2002","2002","TRY","Turkish Lira","6","Millions",,,3364.93244734,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2003","2003","TRY","Turkish Lira","6","Millions",,,435.03,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2004","2004","TRY","Turkish Lira","6","Millions",,,1348.41,,
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2006","2006","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","200","Private expenditures","9000","All types of transactions","2010","2010","TRY","Turkish Lira","6","Millions",,,0,"m","Missing value"
"TUR","Turkey","900000","All levels of education + not allocated by level","900000","All educational programmes","220","Expenditures of private entities other than households","9000","All types of transactions","1997","1997","TRY","Turkish Lira","6","Millions",,,22888974.5,,
