,Country Name,variable,value
351,Mexico,1984,277624.903
352,Nepal,1984,704.064
353,Netherlands,1984,145055.519
354,New Zealand,1984,19295.754
355,Niger,1984,993.757
356,Norway,1984,40458.011
357,Oman,1984,8060.066
358,Pakistan,1984,42856.229
359,Panama,1984,2882.262
360,Peru,1984,20692.881
361,Poland,1984,433894.108
362,Portugal,1984,29064.642
363,Saudi Arabia,1984,155715.488
364,Senegal,1984,3307.634
365,Slovak Republic,1984,44183.683
366,Slovenia,1984,12478.801
367,South Africa,1984,315948.72
368,Spain,1984,198953.085
369,Sri Lanka,1984,3883.353
370,St. Lucia,1984,113.677
371,Eswatini,1984,333.697
372,Sweden,1984,57333.545
373,Switzerland,1984,39174.561
374,Thailand,1984,45973.179
375,Togo,1984,608.722
376,Tunisia,1984,11547.383
377,United Kingdom,1984,529335.117
378,Uruguay,1984,3450.647
379,Zambia,1984,2819.923
380,Argentina,1985,100596.811
381,Armenia,1985,5826.863
382,Australia,1985,241229.928
383,Austria,1985,54700.639
384,Azerbaijan,1985,56240.779
385,Bangladesh,1985,10234.597
386,Belgium,1985,104472.83
387,Benin,1985,744.401
388,Brazil,1985,181248.809
389,Bulgaria,1985,89540.806
390,Burundi,1985,231.021
391,Cameroon,1985,6475.922
392,Canada,1985,422079.034
393,Chile,1985,21503.288
394,Colombia,1985,48378.731
395,Costa Rica,1985,2266.206
396,Cote d'Ivoire,1985,7326.666
397,Cyprus,1985,3102.282
398,Czech Republic,1985,138176.227
399,Denmark,1985,60072.794
400,Estonia,1985,23879.504
401,Ethiopia,1985,1815.165
402,Finland,1985,49665.848
403,"Gambia, The",1985,172.349
404,Ghana,1985,3325.969
405,Guinea,1985,993.757
406,Guyana,1985,1419.129
407,"Hong Kong SAR, China",1985,23014.092
408,Hungary,1985,86104.827
409,Iceland,1985,1628.148
410,"Iran, Islamic Rep.",1985,160768.614
411,Ireland,1985,26725.096
412,Israel,1985,24869.594
413,Italy,1985,372134.494
414,Jamaica,1985,5045.792
415,Japan,1985,915396.877
416,Kenya,1985,3769.676
417,Kyrgyz Republic,1985,11133.012
418,Latvia,1985,14143.619
419,Lesotho,1985,1474.134
420,Lithuania,1985,22148.68
421,"Macao SAR, China",1985,733.4
422,Madagascar,1985,1056.096
423,Malaysia,1985,36237.294
424,Mali,1985,407.037
425,Malta,1985,1199.109
426,Mauritius,1985,707.731
427,Mexico,1985,288501.225
428,Nepal,1985,678.395
429,Netherlands,1985,147948.782
430,New Zealand,1985,21803.982
431,Niger,1985,997.424
432,Norway,1985,40714.701
433,Oman,1985,8661.454
434,Pakistan,1985,47175.955
435,Panama,1985,2629.239
436,Peru,1985,19512.107
437,Poland,1985,445899.866
438,Portugal,1985,27407.158
439,Saudi Arabia,1985,172653.361
440,Senegal,1985,2676.91
441,Slovak Republic,1985,44183.683
442,Slovenia,1985,12478.801
443,South Africa,1985,324214.138
444,Spain,1985,201233.959
445,Sri Lanka,1985,3956.693
446,St. Lucia,1985,128.345
447,Eswatini,1985,440.04
448,Sweden,1985,62394.005
449,Switzerland,1985,39827.287
450,Thailand,1985,48672.091
451,Togo,1985,550.05
452,Tunisia,1985,11939.752
453,United Kingdom,1985,559855.558
454,Uruguay,1985,3296.633
455,Zambia,1985,2753.917
456,Argentina,1986,104212.473
457,Armenia,1986,5826.863
458,Australia,1986,239964.813
459,Austria,1986,54080.916
460,Azerbaijan,1986,56240.779
461,Bangladesh,1986,11463.042
462,Belgium,1986,102874.018
463,Benin,1986,685.729
464,Brazil,1986,198883.412
465,Bulgaria,1986,91528.32
466,Burundi,1986,234.688
467,Cameroon,1986,1994.848
468,Canada,1986,405053.153
469,Chile,1986,22247.689
470,Colombia,1986,49101.13
471,Costa Rica,1986,2607.237
472,Cote d'Ivoire,1986,5966.209
473,Cyprus,1986,3545.989
474,Czech Republic,1986,138176.227
475,Denmark,1986,58903.021
476,Estonia,1986,23879.504
477,Ethiopia,1986,2214.868
478,Finland,1986,53329.181
479,"Gambia, The",1986,161.348
480,Ghana,1986,3047.277
481,Guinea,1986,997.424
482,Guyana,1986,1045.095
483,"Hong Kong SAR, China",1986,25698.336
484,Hungary,1986,83537.927
485,Iceland,1986,1785.829
486,"Iran, Islamic Rep.",1986,148399.823
487,Ireland,1986,28525.593
488,Israel,1986,26626.087
489,Italy,1986,366454.311
490,Jamaica,1986,4550.747
491,Japan,1986,915334.538
492,Kenya,1986,4162.045
493,Kyrgyz Republic,1986,11133.012
494,Latvia,1986,14143.619
495,Lesotho,1986,1474.134
496,Lithuania,1986,22148.68
497,"Macao SAR, China",1986,876.413
498,Madagascar,1986,1140.437
499,Malaysia,1986,39984.968
500,Mali,1986,381.368
501,Malta,1986,1485.135
502,Mauritius,1986,799.406
503,Mexico,1986,294559.109
504,Nepal,1986,704.064
505,Netherlands,1986,145095.856
506,New Zealand,1986,22893.081
507,Niger,1986,902.082
508,Norway,1986,47076.946
509,Oman,1986,9875.231
510,Pakistan,1986,49453.162
511,Panama,1986,2753.917
512,Peru,1986,21847.986
513,Poland,1986,453369.545
514,Portugal,1986,30520.441
515,Saudi Arabia,1986,204878.957
516,Senegal,1986,2662.242
517,Slovak Republic,1986,44183.683
518,Slovenia,1986,12478.801
519,South Africa,1986,330855.075
520,Spain,1986,190467.647
521,Sri Lanka,1986,3703.67
522,St. Lucia,1986,132.012
523,Eswatini,1986,458.375
524,Sweden,1986,62038.306
525,Switzerland,1986,42295.178
526,Thailand,1986,49702.518
527,Togo,1986,707.731
528,Tunisia,1986,12064.43
529,United Kingdom,1986,568777.369
530,Uruguay,1986,3179.289
531,Zambia,1986,2889.596
532,Argentina,1987,114942.115
533,Armenia,1987,5826.863
534,Australia,1987,256106.947
535,Austria,1987,57744.249
536,Azerbaijan,1987,56240.779
537,Bangladesh,1987,11862.745
538,Belgium,1987,103116.04
539,Benin,1987,539.049
540,Brazil,1987,207530.198
541,Bulgaria,1987,91634.663
542,Burundi,1987,249.356
543,Cameroon,1987,1844.501
544,Canada,1987,431349.21
545,Chile,1987,22673.061
546,Colombia,1987,50487.256
547,Costa Rica,1987,2757.584
548,Cote d'Ivoire,1987,7682.365
549,Cyprus,1987,4121.708
550,Czech Republic,1987,138176.227
551,Denmark,1987,58341.97
552,Estonia,1987,23879.504
553,Ethiopia,1987,2581.568
554,Finland,1987,57656.241
555,"Gambia, The",1987,179.683
556,Ghana,1987,3285.632
557,Guinea,1987,993.757
558,Guyana,1987,1309.119
559,"Hong Kong SAR, China",1987,28272.57
560,Hungary,1987,84436.342
561,Iceland,1987,1851.835
562,"Iran, Islamic Rep.",1987,159573.172
563,Ireland,1987,30197.745
564,Israel,1987,27385.156
565,Italy,1987,383670.876
566,Jamaica,1987,5383.156
567,Japan,1987,905734.332
568,Kenya,1987,5174.137
569,Kyrgyz Republic,1987,11133.012
570,Latvia,1987,14143.619
571,Lesotho,1987,1474.134
572,Lithuania,1987,22148.68
573,"Macao SAR, China",1987,971.755
574,Madagascar,1987,1287.117
575,Malaysia,1987,40762.372
576,Mali,1987,359.366
577,Malta,1987,1855.502
578,Mauritius,1987,931.418
579,Mexico,1987,307356.939
580,Nepal,1987,872.746
581,Netherlands,1987,152569.202
582,New Zealand,1987,24110.525
583,Niger,1987,1001.091
584,Norway,1987,40707.367
585,Oman,1987,9464.527
586,Pakistan,1987,53534.533
587,Panama,1987,3201.291
588,Peru,1987,25782.677
589,Poland,1987,465353.301
590,Portugal,1987,31536.2
591,Saudi Arabia,1987,190706.002
592,Senegal,1987,2453.223
593,Slovak Republic,1987,44183.683
594,Slovenia,1987,12478.801
595,South Africa,1987,329025.242
596,Spain,1987,190878.351
597,Sri Lanka,1987,4074.037
598,St. Lucia,1987,146.68
599,Eswatini,1987,436.373
600,Sweden,1987,59717.095
601,Switzerland,1987,40252.659
602,Thailand,1987,56944.843
603,Togo,1987,766.403
604,Tunisia,1987,11749.068
605,United Kingdom,1987,571868.65
606,Uruguay,1987,3560.657
607,Zambia,1987,2702.579
608,Argentina,1988,121473.042
609,Armenia,1988,5826.863
610,Australia,1988,261145.405
611,Austria,1988,53340.182
612,Azerbaijan,1988,56240.779
613,Bangladesh,1988,13545.898
614,Belgium,1988,100354.789
615,Benin,1988,553.717
616,Brazil,1988,209363.698
617,Bulgaria,1988,87289.268
618,Burundi,1988,227.354
619,Cameroon,1988,2200.2
620,Canada,1988,456053.789
621,Chile,1988,26926.781
622,Colombia,1988,52445.434
623,Costa Rica,1988,2940.934
624,Cote d'Ivoire,1988,9160.166
625,Cyprus,1988,4129.042
626,Czech Republic,1988,138176.227
627,Denmark,1988,55107.676
628,Estonia,1988,23879.504
629,Ethiopia,1988,2673.243
630,Finland,1988,52185.077
631,"Gambia, The",1988,183.35
632,Ghana,1988,3450.647
633,Guinea,1988,1026.76
634,Guyana,1988,1404.461
635,"Hong Kong SAR, China",1988,29482.68
636,Hungary,1988,78264.781
637,Iceland,1988,1848.168
638,"Iran, Islamic Rep.",1988,176115.009
639,Ireland,1988,29842.046
640,Israel,1988,30051.065
641,Italy,1988,389780.098
642,Jamaica,1988,4528.745
643,Japan,1988,989081.575
644,Kenya,1988,4789.102
