,country,co2,expRD,expEd,expHealth,gdp,year
1466,Finland,55423.038,3.05603,5.37109375,5.86992979049683,135218410398.4658,1999
1467,"Gambia, The",275.025,0.02039,0.58467138,1.56512999534607,814723460.0837202,1999
1468,Ghana,6549.262,0.23157,0.77592826,4.11037015914917,7719354838.709678,1999
1469,Guinea,1580.477,,0.30125162,2.36141991615295,3461282293.646237,1999
1470,Guyana,1679.486,,2.38048863,8.56105995178223,694754988.258295,1999
1471,"Hong Kong SAR, China",42716.883,0.45767,,3.4335441112518303,165768095391.55655,1999
1472,Hungary,58800.345,0.67053,4.66643333,4.56704998016357,49073380173.71591,1999
1473,Iceland,2068.188,2.23767,7.21218348,6.44150018692017,8971608730.453873,1999
1474,"Iran, Islamic Rep.",382339.755,0.50218,1.7855711,4.22040987014771,113848450088.3509,1999
1475,Ireland,40153.65,1.15338,4.57751989,4.14085006713867,98692079693.16003,1999
1476,Israel,55694.396,3.33293,4.29216099,6.42338991165161,117111535135.39627,1999
1477,Italy,441998.178,0.98337,5.49627781,4.51084995269775,1252023758789.6868,1999
1478,Jamaica,9977.907,0.0491,3.18738079,4.7821599642435695,8851581632.65306,1999
1479,Japan,1197583.528,2.89283,5.75151682,3.43330001831055,4562078822335.453,1999
1480,Kenya,10172.258,0.35521,1.32658839,5.32323980331421,12896013576.732428,1999
1481,Kyrgyz Republic,4671.758,0.17992,2.13439822,4.0852198600769,1249061487.0145676,1999
1482,Latvia,6780.283,0.35186,2.76619649,5.55098009109497,7525408359.356234,1999
1483,Lesotho,1826.166,0.04185,2.94303799,12.4993495941162,912771290.6129798,1999
1484,Lithuania,13692.578,0.502,4.16442347,6.02413352330526,10971583944.75615,1999
1485,"Macao SAR, China",1518.138,0.06268,,3.36597990989685,6490571703.850148,1999
1486,Madagascar,1822.499,0.096,2.1105423,2.40500998497009,4277903780.2913055,1999
1487,Malaysia,107934.478,0.43344,1.17325473,5.68678998947144,79148421052.63158,1999
1488,Mali,803.073,0.21855,1.28954971,2.23183989524841,3439463140.35541,1999
1489,Malta,2346.88,0.2385,4.73784733,4.244637489318845,4121350758.888409,1999
1490,Mauritius,2427.554,0.31008,1.55006421,3.9397599697113,4343710332.8065815,1999
1491,Mexico,391591.596,0.3441,2.01177883,3.53536009788513,600232874042.9271,1999
1492,Nepal,3219.626,0.05439,0.55427396,2.89331007003784,5033642384.105961,1999
1493,Netherlands,174292.51,1.82282,5.320714,4.50699996948242,446898572341.78564,1999
1494,New Zealand,32639.967,0.96387,5.56446981,6.6362099647522,58762260625.875755,1999
1495,Niger,685.729,,1.53187096,2.58483004570007,2536859319.75538,1999
1496,Norway,40681.698,1.60533,6.29948092,6.96647977828979,162284465073.34085,1999
1497,Oman,20707.549,0.13645,2.50450325,4.00594997406006,15593456122.493603,1999
1498,Pakistan,100384.125,0.1159,1.01343811,2.61149001121521,62973855718.88736,1999
1499,Panama,5669.182,0.27205,4.6724925,4.56723022460938,12130252200,1999
1500,Peru,29358.002,0.09849,2.31222916,3.44133996963501,50187324567.882996,1999
1501,Poland,315721.366,0.6818,3.61403513,4.60028982162476,170031005016.25873,1999
1502,Portugal,64425.523,0.681,5.90206194,5.0468602180481,127427343916.47134,1999
1503,Saudi Arabia,226459.252,0.06233,3.03455424,7.07226991653442,161716960000,1999
1504,Senegal,3700.003,0.2909,1.26322365,2.48935008049011,6512207622.197271,1999
1505,Slovak Republic,39240.567,0.64556,4.68998718,4.1072998046875,30453383763.051353,1999
1506,Slovenia,15276.722,1.33814,5.57140017,5.47308349609375,22711384311.14041,1999
1507,South Africa,375236.776,0.6496599999999999,2.73613644,5.87522983551025,136632320704.65298,1999
1508,Spain,282355.333,0.84052,4.91906023,4.2604398727417,634693160025.57,1999
1509,Sri Lanka,8617.45,0.15383,2.27740288,2.9609181664206736,15656327859.569649,1999
1510,St. Lucia,333.697,0.30598,1.8697567,5.44994020462036,921851851.8518518,1999
1511,Eswatini,1239.446,0.27013,2.41081047,5.09095001220703,1547884442.2620509,1999
1512,Sweden,51106.979,3.41742,6.18943739,6.84873008728027,274072182416.73123,1999
1513,Switzerland,40692.699,2.3547225000000003,2.67802835,4.89023017883301,289912492344.56134,1999
1514,Thailand,168131.95,0.24836,1.71152949,4.83267021179199,126669064386.717,1999
1515,Togo,1536.473,0.23477,0.39248648,4.18571996688843,1576094566.4854796,1999
1516,Tunisia,18331.333,0.54302,2.65892363,6.27098989486694,22943685719.10302,1999
1517,United Kingdom,530937.596,1.64171,5.59644794,3.99695992469788,1682399288141.0776,1999
1518,Uruguay,6725.278,0.22417,4.15722036,2.33296000957489,23983945187.568455,1999
1519,Zambia,1807.831,0.006598,3.18158054,1.77495002746582,3404311976.5494137,1999
1520,Argentina,142136.587,0.43884,4.63411379,4.58030986785889,284203750000,2000
1521,Armenia,3465.315,0.19106,0.95468217,2.77273011207581,1911563665.3900604,2000
1522,Australia,329443.28,1.57558,5.46949816,4.89146995544434,415222633925.76776,2000
1523,Austria,62265.66,1.88602,6.82578659,5.58880996704102,196799778883.361,2000
1524,Azerbaijan,29508.349,0.336,0.86689276,3.85399007797241,5272617196.045174,2000
1525,Bangladesh,27627.178,,0.57436872,2.12508010864258,53369787318.62453,2000
1526,Belgium,115118.131,1.92236,5.96185923,4.270093229081896,236204532891.10007,2000
1527,Benin,1598.812,,0.80706608,2.11366009712219,3511248899.717589,2000
1528,Brazil,327983.814,1.04751,3.47024679,3.94893002510071,655420645476.9062,2000
1529,Bulgaria,43530.957,0.49866,3.4715004,3.16930325826009,13245833843.545425,2000
1530,Burundi,271.358,0.20068,1.46507251,2.64547991752625,870486065.8831367,2000
1531,Cameroon,3432.312,,0.67430598,1.77991998195648,10083937740.062414,2000
1532,Canada,534380.909,1.86469,6.02896738,5.44199991226196,742295468318.6317,2000
1533,Chile,58815.013,0.30957,2.51822186,3.77583003044128,77860932151.8471,2000
1534,Colombia,57923.932,0.12999,4.20017815,3.5112099647522,99886577330.72711,2000
1535,Costa Rica,5474.831,0.41311,4.28046608,4.68696022033691,14949514493.332035,2000
1536,Cote d'Ivoire,6791.284,0.0956,0.8112601,3.70367002487183,10717022462.685905,2000
1537,Cyprus,6978.301,0.2269,2.18027353,4.98954010009766,9985844486.333649,2000
1538,Czech Republic,123801.587,1.11319,5.07170343,3.65089011192322,61828166496.0941,2000
1539,Denmark,51330.666,2.22615,6.73533964,8.08434009552002,164158739097.62344,2000
1540,Estonia,14858.684,0.60009,3.92247367,5.33242988586426,5694069842.439878,2000
1541,Ethiopia,3549.656,0.17917,1.79956126,3.98310995101929,8242392103.6806135,2000
1542,Finland,52196.078,3.24569,5.37109375,5.70930004119873,125706651925.5574,2000
1543,"Gambia, The",275.025,0.02039,0.58467138,1.46587002277374,782915402.4210955,2000
1544,Ghana,6288.905,0.23157,0.77592826,4.732405185699465,4983024408.148284,2000
1545,Guinea,1642.816,,0.30125162,2.59340000152588,2995360969.161987,2000
1546,Guyana,1609.813,,2.38048863,8.48414993286133,712667896.7275119,2000
1547,"Hong Kong SAR, China",40439.676,0.46493,,3.66862211227417,171668164082.5547,2000
1548,Hungary,55826.408,0.78942,4.66643333,4.86840009689331,47218405892.42581,2000
1549,Iceland,2163.53,2.5783,7.21218348,6.4471697807312,9003639602.62542,2000
1550,"Iran, Islamic Rep.",372237.17,0.50218,1.7855711,4.03064012527466,109591707802.23347,2000
1551,Ireland,41228.081,1.08497,4.57751989,4.1366400718689,99852958356.36632,2000
1552,Israel,60259.811,3.93624,4.29216099,6.11802005767822,132343042699.82587,2000
1553,Italy,450564.29,1.00546,5.49627781,4.29107999801636,1143829832319.882,2000
1554,Jamaica,10307.937,0.0491,3.18738079,4.98346996307373,8985352831.940577,2000
1555,Japan,1219281.167,2.90569,5.75151682,3.51617002487183,4887519660744.858,2000
1556,Kenya,10417.947,0.35521,1.32658839,5.1867299079895,12705357103.00556,2000
1557,Kyrgyz Republic,4635.088,0.15637,2.13439822,3.50838994979858,1369688498.0677826,2000
1558,Latvia,6351.244,0.43598,2.76619649,5.29064989089966,7949253765.932793,2000
1559,Lesotho,1851.835,0.04185,2.94303799,10.0915498733521,887295267.8751549,2000
1560,Lithuania,12163.439,0.5848,4.16442347,5.93225685755412,11524776866.637894,2000
1561,"Macao SAR, China",1631.815,0.06268,,3.34086990356445,6720492405.836105,2000
1562,Madagascar,1873.837,0.11976,2.1105423,2.4386899471283,4629247090.978165,2000
1563,Malaysia,125734.096,0.46899,1.17325473,5.9716100692749,93789736842.10527,2000
1564,Mali,832.409,0.21855,1.28954971,2.97156000137329,2954129565.829649,2000
1565,Malta,2115.859,0.2385,4.73784733,4.2118449211120605,4069515556.7869196,2000
1566,Mauritius,2691.578,0.28402,1.55006421,3.76910996437073,4663313620.017067,2000
1567,Mexico,398382.88,0.30613,2.01177883,3.99243998527527,707906744574.6436,2000
1568,Nepal,3069.279,0.05439,0.55427396,2.9751501083374,5494252207.905025,2000
1569,Netherlands,173837.802,1.7898,5.320714,4.58512020111084,416442786069.6518,2000
1570,New Zealand,32980.998,1.03208,5.56446981,6.5983500480651855,52623281956.70312,2000
1571,Niger,696.73,,1.53187096,2.56264996528625,2236185389.8788486,2000
1572,Norway,39673.273,1.58382,6.29948092,6.46726989746094,171247131268.60416,2000
1573,Oman,21690.305,0.13645,2.50450325,3.20023989677429,19507452508.065567,2000
1574,Pakistan,106449.343,0.12828,1.01343811,1.83782005310059,82017743416.28413,2000
1575,Panama,5790.193,0.36264,4.6724925,4.75968980789185,12304115000,2000
1576,Peru,30296.754,0.11266,2.31222916,3.22802996635437,51744749133.21299,2000
1577,Poland,299289.539,0.64202,3.61403513,4.99361991882324,172219461126.06705,2000
1578,Portugal,62731.369,0.72127,5.90206194,5.16384983062744,118310710337.20288,2000
1579,Saudi Arabia,296935.325,0.06233,3.03455424,5.90982007980347,189514926222.66666,2000
1580,Senegal,3938.358,0.2909,1.26322365,2.49411988258362,5924239700.815884,2000
1581,Slovak Republic,35885.262,0.63927,4.68998718,3.86468005180359,29169953012.71421,2000
1582,Slovenia,14396.642,1.3563,5.57140017,5.614956855773925,20289627636.676712,2000
1583,South Africa,378665.421,0.68272,2.73613644,5.44358015060425,136361298082.06117,2000
1584,Spain,294434.431,0.88495,4.91906023,4.16604995727539,596877648793.0718,2000
1585,Sri Lanka,10238.264,0.14392,2.27740288,2.8704163594679373,16330814179.976625,2000
1586,St. Lucia,348.365,0.30598,1.8697567,5.578635215759276,932592592.5925925,2000
1587,Eswatini,1191.775,0.27013,2.41081047,5.50848007202148,1738100853.0505202,2000
1588,Sweden,49350.486,3.662635,6.18943739,6.740149974823,262835454366.8551,2000
1589,Switzerland,39101.221,2.32344,2.67802835,4.78140020370483,272055499763.14542,2000
1590,Thailand,172697.365,0.24471,1.71152949,5.25345993041992,126392233706.78952,2000
1591,Togo,1360.457,0.23477,0.39248648,3.92090010643005,1488185772.4758534,2000
1592,Tunisia,19922.811,0.54302,2.65892363,6.20198011398315,21473188881.593346,2000
1593,United Kingdom,541784.582,1.62649,5.59644794,4.03118991851807,1657816613708.579,2000
1594,Uruguay,5306.149,0.20925,4.15722036,2.42254996299744,22823255803.06572,2000
1595,Zambia,1822.499,0.006212,3.18158054,1.78819000720978,3600683039.732545,2000
1596,Argentina,133720.822,0.42461,4.72877693,4.833740234375,268696750000,2001
1597,Armenia,3542.322,0.27987,1.3390857,2.46943998336792,2118467913.378734,2001
1598,Australia,324844.862,1.663595,5.47267151,4.8952359199523965,378376086723.19415,2001
1599,Austria,65877.655,1.9921,6.82649755,5.57547998428345,197337879194.6309,2001
1600,Azerbaijan,28771.282,0.34001,0.79006779,3.50342011451721,5707720390.851498,2001
1601,Bangladesh,32621.632,,0.43849778,2.17193007469177,53991289844.32913,2001
1602,Belgium,114527.744,2.02168,6.13948441,4.575246546003554,236541297539.1499,2001
1603,Benin,1815.165,,0.92711991,2.36509990692139,3663017699.6160502,2001
1604,Brazil,337433.673,1.06198,3.5131104,3.84468007087708,559372276081.9658,2001
1605,Bulgaria,46453.556,0.45052,3.84590173,3.38423991203308,14183497963.107063,2001
1606,Burundi,205.352,0.20068,1.69244206,2.90390992164612,876794723.0685855,2001
1607,Cameroon,3421.311,,0.82336038,2.42418003082275,10371327756.454811,2001
1608,Canada,527926.989,2.02831,6.30119514,4.96956014633179,736379777892.562,2001
1609,Chile,53340.182,0.30957,2.60041094,3.9285200834274248,70979923960.3742,2001
1610,Colombia,56273.782,0.13183,4.45982838,3.70867991447449,98211749595.54419,2001
1611,Costa Rica,5760.857,0.39657,4.26095247,4.85109996795654,15913363440.569221,2001
1612,Cote d'Ivoire,7726.369,0.0956,0.70466495,3.66867995262146,11202353584.67128,2001
1613,Cyprus,6882.959,0.23694,2.233531,5.11552000045776,10397897085.610199,2001
1614,Czech Republic,123684.243,1.10333,5.14863777,3.7485499382019,67808032979.54291,2001
1615,Denmark,52918.477,2.32466,7.04638386,8.21545028686523,164791442543.37482,2001
1616,Estonia,15570.082,0.69946,3.73844242,5.22460985183716,6259257899.919435,2001
1617,Ethiopia,4352.729,0.17917,2.0154388,3.7002899646759,8231326016.47494,2001
1618,Finland,56552.474,3.19795,5.52642822,5.84025001525879,129421029082.77406,2001
1619,"Gambia, The",300.694,0.02039,0.59348536,1.15810000896454,687408804.6305268,2001
1620,Ghana,6919.629,0.23157,1.06371319,5.35444021224976,5314909953.929917,2001
1621,Guinea,1719.823,,0.37107071,2.08190989494324,2829435956.5156293,2001
1622,Guyana,1595.145,,2.1794436,8.39729976654053,712167575.6242766,2001
1623,"Hong Kong SAR, China",37957.117,0.53645,,3.90370011329651,169403241524.33707,2001
1624,Hungary,56977.846,0.91189,4.56684017,4.9310097694397,53749989092.01972,2001
1625,Iceland,2101.191,2.8501,7.10003614,6.73002004623413,8205357404.598018,2001
1626,"Iran, Islamic Rep.",398437.885,0.50218,1.9547621,4.07168006896973,126878750295.9615,2001
1627,Ireland,44029.669,1.05306,5.01962996,4.09186983108521,109135253691.27518,2001
1628,Israel,63596.781,4.18772,4.52966118,6.37691020965576,130756336638.37172,2001
1629,Italy,450347.937,1.04491,5.77401066,4.65009021759033,1167012796420.5818,2001
1630,Jamaica,10615.965,0.0491,2.40047431,5.38103008270264,9194717835.999853,2001
1631,Japan,1201331.202,2.97183,5.95830679,3.45707011222839,4303544259842.7207,2001
1632,Kenya,9369.185,0.35521,1.39980793,5.20621013641357,12986007425.878052,2001
1633,Kyrgyz Republic,3894.354,0.17189,2.00316715,3.85418009757996,1525116370.279392,2001
1634,Latvia,6985.635,0.40321,2.82111907,5.46503019332886,8351415939.109022,2001
1635,Lesotho,1877.504,0.04185,3.70215726,9.36505031585693,825706961.2386893,2001
1636,Lithuania,12885.838,0.66679,4.21648788,5.84038019180298,12237388001.72637,2001
1637,"Macao SAR, China",1686.82,0.06268,,2.73401999473572,6811227982.821933,2001
1638,Madagascar,1741.825,0.21821,2.25631547,2.707200050354,5438332738.103731,2001
1639,Malaysia,135620.328,0.560765,1.35142004,7.48446989059448,92783947368.42105,2001
1640,Mali,839.743,0.21855,1.05058444,2.65844988822937,3465305993.4778323,2001
1641,Malta,2486.226,0.2385,4.83239126,4.179052352905275,4088368961.758361,2001
1642,Mauritius,2863.927,0.36257,1.59244609,3.11486005783081,4613630622.775007,2001
1643,Mexico,412977.54,0.32418,2.10927391,4.24104022979736,756706300589.7905,2001
1644,Nepal,3267.297,0.05439,0.66637653,3.70837998390198,6007055042.17687,2001
1645,Netherlands,177420.461,1.79609,5.61175919,4.69964981079102,431213422818.792,2001
1646,New Zealand,34447.798,1.10029,5.54619789,6.56049013137817,53872425916.62481,2001
1647,Niger,656.393,,1.54130769,2.28120994567871,2448714680.562214,2001
1648,Norway,41910.143,1.56231,6.64224243,6.83062982559204,173972218824.0266,2001
1649,Oman,20285.844,0.13645,2.52906299,4.02030992507935,19452000475.61826,2001
1650,Pakistan,108282.843,0.1667,0.95722359,1.8202625513076824,79484403984.88492,2001
1651,Panama,7007.637,0.36074,4.5480547,4.10587978363037,12502013400,2001
1652,Peru,27165.136,0.11096,2.64848089,3.03712010383606,52030158775.40549,2001
1653,Poland,301284.387,0.62284,3.99448681,5.32975006103516,190905493539.16806,2001
1654,Portugal,62757.038,0.76452,5.95161057,5.33713006973267,121498889485.45862,2001
1655,Saudi Arabia,297214.017,0.06233,3.23656511,7.71887016296387,184137469724.8627,2001
1656,Senegal,4330.727,0.2909,1.4907943,2.60248994827271,6174898370.140177,2001
1657,Slovak Republic,39357.911,0.62565,4.71082497,3.93569993972778,30752150335.570473,2001
1658,Slovenia,15163.045,1.46773,5.55741167,5.7568302154541,20876309970.385,2001
1659,South Africa,372042.819,0.71578,2.7027514,5.15948009490967,121514658737.1649,2001
1660,Spain,297830.073,0.89019,4.87461853,4.1112699508667,627286800894.8546,2001
1661,Sri Lanka,10443.616,0.153465,2.20427012,2.779914552515201,15749753804.834377,2001
1662,St. Lucia,348.365,0.30598,1.99648607,5.70733022689819,892592592.5925925,2001
1663,Eswatini,1147.771,0.27013,2.38431859,4.83824014663696,1542477355.3565414,2001
1664,Sweden,51125.314,3.90785,6.49035358,6.61764001846313,242395852494.409,2001
1665,Switzerland,42984.574,2.4107525,2.91577291,4.95980978012085,278631271628.34796,2001
1666,Thailand,184699.456,0.25231,1.66487229,4.81787014007568,120296476180.40192,2001
1667,Togo,1162.439,0.23477,0.43843213,3.76704001426697,1481141849.984687,2001
1668,Tunisia,20817.559,0.54302,2.66107702,6.20182991027832,22066101341.488842,2001
1669,United Kingdom,545862.286,1.61903,5.86292982,4.11922979354858,1640246149417.0146,2001
1670,Uruguay,5089.796,0.223715,4.77986765,2.80096006393433,20898788417.437138,2001
1671,Zambia,1906.84,0.005826,3.1055932,1.9569999873638173,4094480988.1193056,2001
1672,Argentina,124714.67,0.38886,4.1717453,4.01734018325806,97724004251.8602,2002
1673,Armenia,3043.61,0.25255,1.17184067,2.13504004478455,2376335048.399756,2002
1674,Australia,341353.696,1.75161,5.67827368,4.899001884460453,394648911678.52655,2002
1675,Austria,67010.758,2.06598,6.89934063,5.52213001251221,213377771503.85846,2002
1676,Azerbaijan,29614.692,0.30155,0.73446828,3.15445995330811,6235856819.584448,2002
1677,Bangladesh,33615.389,,0.53175074,2.01714992523193,54724081490.510185,2002
1678,Belgium,107311.088,1.89073,6.13245678,4.880399862925213,257157820440.42914,2002
1679,Benin,2079.189,,0.72565293,2.15949010848999,4174634520.354864,2002
1680,Brazil,332266.87,1.00968,3.68953085,3.75037002563477,507962487700.0239,2002
1681,Bulgaria,44634.724,0.46834,4.20194769,3.38608002662659,16402846413.095812,2002
1682,Burundi,212.686,0.20068,1.5355022,3.00493001937866,825394490.1591105,2002
1683,Cameroon,3417.644,,0.95179147,2.757799983024595,11579343088.16132,2002
1684,Canada,519335.208,1.97873,6.43846083,5.01072978973389,757950678646.5304,2002
1685,Chile,55162.681,0.30957,2.72779942,4.08121013641357,69736811435.1032,2002
1686,Colombia,55661.393,0.13944,4.36780357,4.26812982559204,97963003804.7851,2002
1687,Costa Rica,6325.575,0.38003,4.61338711,5.17354011535645,16504795592.796398,2002
1688,Cote d'Ivoire,7286.329,0.0956,0.75098735,4.09033012390137,12405208665.483084,2002
1689,Cyprus,7022.305,0.27967,2.49221182,5.58166980743408,11420227884.615385,2002
1690,Czech Republic,119694.547,1.10202,5.45960522,3.97255992889404,82196001050.74744,2002
1691,Denmark,52049.398,2.44145,7.29320812,8.2130298614502,178635163717.43066,2002
1692,Estonia,14888.02,0.71649,3.58231616,5.43131017684937,7372457379.674107,2002
1693,Ethiopia,4521.411,0.17917,2.08123207,3.63245010375977,7850809498.168027,2002
1694,Finland,61348.91,3.2574,5.85965347,6.01677989959717,139738377564.4645,2002
1695,"Gambia, The",300.694,0.02039,0.52695286,1.44291996955872,578236035.1042786,2002
1696,Ghana,7422.008,0.23157,0.6973545,6.0814868609110535,6166330136.294801,2002
1697,Guinea,1804.164,,0.640118,2.59386992454529,2950198648.9519057,2002
1698,Guyana,1580.477,,2.3284595,8.36553955078125,726131434.7153385,2002
1699,"Hong Kong SAR, China",39636.603,0.58147,,4.01554012298584,166349228737.38605,2002
1700,Hungary,56064.763,0.98198,4.93060112,5.17923021316528,67608919144.368355,2002
1701,Iceland,2170.864,2.82841,7.7277832,7.31757020950317,9294652008.417912,2002
1702,"Iran, Islamic Rep.",401760.187,0.49558,1.86736012,4.48487997055054,128626917503.71953,2002
1703,Ireland,43413.613,1.05605,5.27236271,4.10604000091553,127949874835.30962,2002
1704,Israel,59812.437,4.13345,4.57536316,6.46638011932373,121123828570.22247,2002
1705,Italy,452610.476,1.08482,5.89694309,4.43240976333618,1270712309429.7007,2002
1706,Jamaica,10241.931,0.06096,2.76125193,5.37522983551025,9719017925.92929,2002
1707,Japan,1218980.473,3.01394,6.03496456,3.46536993980408,4115116279069.767,2002
1708,Kenya,7968.391,0.35521,1.50157237,6.17199993133545,13147743910.72406,2002
1709,Kyrgyz Republic,4957.784,0.1981,2.21980429,4.44545984268188,1605643104.730212,2002
1710,Latvia,6912.295,0.40888,2.86532664,5.61846017837524,9545172805.820827,2002
1711,Lesotho,1906.84,0.04185,3.30341578,10.1004495620728,775780697.6766249,2002
1712,Lithuania,13142.528,0.6567,4.46821928,5.79253005981445,14259781159.011929,2002
1713,"Macao SAR, China",1518.138,0.07004,,2.86199998855591,7322677820.101079,2002
1714,Madagascar,1235.779,0.24552,2.17796183,2.23179006576538,5351701534.158007,2002
1715,Malaysia,136449.07,0.65254,1.36677563,7.65792989730835,100845526315.78947,2002
1716,Mali,858.078,0.21855,1.10650802,2.8962299823761,3889758023.736987,2002
1717,Malta,2299.209,0.2385,5.42984438,4.14625978469849,4470446352.325691,2002
1718,Mauritius,2885.929,0.36805,1.70967305,3.06089997291565,4841310239.636873,2002
1719,Mexico,414389.335,0.3543,2.16505718,4.45495986938477,772106378935.377,2002
1720,Nepal,2625.572,0.05439,0.90422684,3.15283989906311,6050875806.664032,2002
1721,Netherlands,181817.194,1.74543,6.05263615,4.80590009689331,471613965744.4005,2002
1722,New Zealand,33201.018,1.1246,5.92019367,6.40699005126953,66627729311.44955,2002
1723,Niger,700.397,,1.61420298,2.40162992477417,2782192986.9577227,2002
1724,Norway,38023.123,1.63058,7.46015739,7.43729019165039,195524186477.6172,2002
1725,Oman,25470.982,0.13645,2.65471292,4.32506990432739,20142756174.721016,2002
1726,Pakistan,114084.037,0.21977,1.07123935,1.802705049514775,79904985384.86522,2002
1727,Panama,5870.867,0.3422,4.58416319,4.19163990020752,12994310400,2002
1728,Peru,27187.138,0.10614,2.86739397,2.82056999206543,54777553515.08088,2002
1729,Poland,294834.134,0.55785,4.25274277,5.39797019958496,199072058823.52942,2002
1730,Portugal,66790.738,0.72144,6.21356392,5.25871992111206,134156091661.96123,2002
1731,Saudi Arabia,326407.004,0.06233,3.07290077,7.63688993453979,189605920240.51572,2002
1732,Senegal,4510.41,0.2909,1.38332558,2.6793200969696,6752510282.957444,2002
1733,Slovak Republic,39251.568,0.56389,4.86183834,4.24539995193481,35130340673.81893,2002
1734,Slovenia,15419.735,1.43874,5.80969334,5.67286014556885,23489890274.314217,2002
1735,South Africa,356637.752,0.738145,2.30159259,5.06621980667114,115482368343.6584,2002
1736,Spain,314518.59,0.96005,4.89811945,4.13457012176514,705394315829.0984,2002
1737,Sri Lanka,11056.005,0.16301,2.23059106,2.689412745562465,16536535647.083422,2002
1738,St. Lucia,289.693,0.30598,2.04353094,4.62091016769409,900000000,2002
1739,Eswatini,1133.103,0.27013,2.4225831,4.44086980819702,1432228172.7020028,2002
1740,Sweden,57425.22,3.75881,6.77922344,6.92434978485107,266849061835.6595,2002
1741,Switzerland,40758.705,2.498065,3.17972255,5.31429004669189,301416809957.6543,2002
1742,Thailand,194589.355,0.23055,2.07636952,3.86491990089417,134300851255.00174,2002
1743,Togo,1232.112,0.23477,0.46022218,3.48744988441467,1698678686.3823519,2002
1744,Tunisia,20861.563,0.54302,2.7802453,5.79003000259399,23142294436.238308,2002
1745,United Kingdom,528642.054,1.6254,6.22238016,4.63886976242065,1784473920863.3093,2002
1746,Uruguay,4620.42,0.23818,5.04141331,2.32220005989075,13606494597.291716,2002
1747,Zambia,1983.847,0.00544,2.9581449,2.125809967517855,4193845678.1703267,2002
1748,Argentina,135062.944,0.41013,3.8912859,3.53504991531372,127586973492.17664,2003
1749,Armenia,3428.645,0.32109,1.20635736,2.1450400352478,2807061008.6908445,2003
1750,Australia,336271.234,1.803085,5.63916588,4.902767848968508,466488060570.76294,2003
1751,Austria,71854.865,2.17456,6.98268557,5.36183023452759,261695778781.03836,2003
1752,Azerbaijan,30615.783,0.32496,0.7790041,3.2861499786377,7276013031.969049,2003
1753,Bangladesh,35144.528,,0.54808837,2.06939005851746,60158929188.255615,2003
1754,Belgium,112914.264,1.83184,6.79206038,5.185553179846872,317381715575.6208,2003
1755,Benin,2354.214,,0.66474718,2.28315997123718,5337266687.577415,2003
1756,Brazil,321621.569,0.99939,3.51301837,3.86242496967316,558319920831.9792,2003
1757,Bulgaria,47307.967,0.47587,4.37132454,3.99845004081726,21144983551.682346,2003
1758,Burundi,161.348,0.20068,1.35508084,3.374945044517515,784654423.6204762,2003
1759,Cameroon,3795.345,,0.93935841,3.09141993522644,14548845764.532469,2003
1760,Canada,553100.944,1.97478,6.61388111,4.93453645706177,892382413817.7146,2003
1761,Chile,55602.721,0.30957,2.80481911,3.96345996856689,75643459839.60081,2003
1762,Colombia,57421.553,0.15602,4.46871948,4.32513999938965,94641378693.22304,2003
1763,Costa Rica,6626.269,0.36349,4.64616108,5.15636014938354,17196009811.11724,2003
1764,Cote d'Ivoire,5460.163,0.0956,0.7125566,3.96798992156982,15340993079.12055,2003
1765,Cyprus,7748.371,0.31834,2.47707176,6.6702299118042,14547325028.31257,2003
1766,Czech Republic,122037.76,1.14741,5.73395586,4.13642978668213,100090467581.26839,2003
1767,Denmark,55998.757,2.51085,7.47102213,8.12193012237549,218096033517.00897,2003
1768,Estonia,17124.89,0.76777,3.69699931,5.27117013931274,9877636630.532972,2003
1769,Ethiopia,4987.12,0.17917,2.27636671,4.097077608108525,8623691300.040789,2003
1770,Finland,68671.909,3.30214,6.13726616,6.16743993759155,171274266365.68848,2003
1771,"Gambia, The",300.694,0.02039,0.5704515,1.36337995529175,487038821.61195916,2003
1772,Ghana,7631.027,0.23157,0.82477731,6.808533509572347,7632406552.838025,2003
1773,Guinea,1881.171,,0.42212996,2.37102007865906,3446441698.007382,2003
1774,Guyana,1565.809,,2.31005239,6.95590019226074,743064076.7945665,2003
1775,"Hong Kong SAR, China",43358.608,0.68027,,4.28529977798462,161384522525.29922,2003
1776,Hungary,59053.368,0.91841,5.68199396,5.79115009307861,85302003908.04198,2003
1777,Iceland,2167.197,2.70912,8.14835739,7.25477981567383,11414055065.24658,2003
1778,"Iran, Islamic Rep.",418437.703,0.59484,2.02242684,4.36322021484375,153544751395.43008,2003
1779,Ireland,42687.547,1.12451,5.52028847,4.2055401802063,164284689616.2528,2003
1780,Israel,62889.05,3.89787,4.43177128,6.34953022003174,126965980105.8387,2003
1781,Italy,468349.24,1.06198,5.90086746,4.54179000854492,1574145823927.7651,2003
1782,Jamaica,10667.303,0.06096,2.04667401,4.25684976577759,9430230564.469898,2003
1783,Japan,1240953.137,3.04295,6.08604813,3.52368998527527,4445658071221.864,2003
1784,Kenya,6754.614,0.35521,1.48841918,6.49426984786987,14904517649.847567,2003
1785,Kyrgyz Republic,5438.161,0.22272,2.26654887,4.47541999816895,1919008090.4964125,2003
1786,Latvia,7370.67,0.36002,2.73974204,5.07451009750366,11749456401.426638,2003
1787,Lesotho,1932.509,0.04295,3.10524845,13.2195701599121,1157832934.551271,2003
