,Country Name,variable,value
365,Slovak Republic,1984,70.75097560975611
366,Slovenia,1984,70.90243902439026
367,South Africa,1984,60.353
368,Spain,1984,76.29536585365855
369,Sri Lanka,1984,69.057
370,St. Lucia,1984,69.407
371,Eswatini,1984,58.978
372,Sweden,1984,76.81585365853661
373,Switzerland,1984,76.60853658536587
374,Thailand,1984,67.128
375,Togo,1984,54.276
376,Tunisia,1984,65.211
377,United Kingdom,1984,74.77804878048782
378,Uruguay,1984,71.343
379,Zambia,1984,52.87
380,Argentina,1985,70.65
381,Armenia,1985,69.698
382,Australia,1985,75.62926829268294
383,Austria,1985,73.81463414634148
384,Azerbaijan,1985,64.913
385,Bangladesh,1985,55.21
386,Belgium,1985,74.52024390243903
387,Benin,1985,50.034
388,Brazil,1985,64.406
389,Bulgaria,1985,71.2280487804878
390,Burundi,1985,48.08
391,Cameroon,1985,53.273
392,Canada,1985,76.36829268292684
393,Chile,1985,71.737
394,Colombia,1985,68.823
395,Costa Rica,1985,74.429
396,Cote d'Ivoire,1985,52.922
397,Cyprus,1985,75.718
398,Czech Republic,1985,71.04634146341463
399,Denmark,1985,74.42756097560977
400,Estonia,1985,69.38048780487806
401,Ethiopia,1985,44.633
402,Finland,1985,74.2229268292683
403,"Gambia, The",1985,49.998
404,Ghana,1985,54.127
405,Guinea,1985,45.52
406,Guyana,1985,62.801
407,"Hong Kong SAR, China",1985,76.43414634146342
408,Hungary,1985,68.97219512195123
409,Iceland,1985,77.60243902439025
410,"Iran, Islamic Rep.",1985,55.196
411,Ireland,1985,73.74236585365854
412,Israel,1985,75.20731707317074
413,Italy,1985,75.47073170731709
414,Jamaica,1985,71.823
415,Japan,1985,77.65048780487804
416,Kenya,1985,59.12
417,Kyrgyz Republic,1985,64.91895121951221
418,Latvia,1985,69.29146341463417
419,Lesotho,1985,59.309
420,Lithuania,1985,70.50121951219514
421,"Macao SAR, China",1985,75.702
422,Madagascar,1985,49.694
423,Malaysia,1985,69.621
424,Mali,1985,43.17
425,Malta,1985,74.75814634146342
426,Mauritius,1985,68.37068292682928
427,Mexico,1985,68.809
428,Nepal,1985,50.324
429,Netherlands,1985,76.28463414634147
430,New Zealand,1985,73.82926829268293
431,Niger,1985,41.241
432,Norway,1985,75.91682926829269
433,Oman,1985,63.915
434,Pakistan,1985,58.54
435,Panama,1985,71.732
436,Peru,1985,63.132
437,Poland,1985,70.54878048780489
438,Portugal,1985,72.81463414634148
439,Saudi Arabia,1985,66.43
440,Senegal,1985,53.914
441,Slovak Republic,1985,70.73463414634146
442,Slovenia,1985,71.35121951219513
443,South Africa,1985,60.946
444,Spain,1985,76.25951219512196
445,Sri Lanka,1985,69.079
446,St. Lucia,1985,69.698
447,Eswatini,1985,59.749
448,Sweden,1985,76.6678048780488
449,Switzerland,1985,76.73365853658538
450,Thailand,1985,67.911
451,Togo,1985,54.673
452,Tunisia,1985,65.831
453,United Kingdom,1985,74.62926829268294
454,Uruguay,1985,71.583
455,Zambia,1985,52.72
456,Argentina,1986,70.825
457,Armenia,1986,69.205
458,Australia,1986,75.87073170731709
459,Austria,1986,74.31707317073172
460,Azerbaijan,1986,65.016
461,Bangladesh,1986,55.772
462,Belgium,1986,74.73170731707319
463,Benin,1986,50.79
464,Brazil,1986,64.782
465,Bulgaria,1986,71.73073170731708
466,Burundi,1986,48.243
467,Cameroon,1986,53.476
468,Canada,1986,76.51951219512196
469,Chile,1986,72.148
470,Colombia,1986,69.065
471,Costa Rica,1986,74.738
472,Cote d'Ivoire,1986,53.139
473,Cyprus,1986,75.893
474,Czech Republic,1986,70.99731707317073
475,Denmark,1986,74.57975609756097
476,Estonia,1986,70.08536585365854
477,Ethiopia,1986,45.147
478,Finland,1986,74.56000000000002
479,"Gambia, The",1986,50.577
480,Ghana,1986,54.622
481,Guinea,1986,46.503
482,Guyana,1986,62.869
483,"Hong Kong SAR, China",1986,76.68536585365854
484,Hungary,1986,69.17341463414634
485,Iceland,1986,77.99073170731708
486,"Iran, Islamic Rep.",1986,56.828
487,Ireland,1986,73.95141463414635
488,Israel,1986,74.95609756097562
489,Italy,1986,75.77073170731707
490,Jamaica,1986,72.056
491,Japan,1986,78.06463414634148
492,Kenya,1986,59.01
493,Kyrgyz Republic,1986,65.29378048780488
494,Latvia,1986,70.62243902439026
495,Lesotho,1986,59.632
496,Lithuania,1986,72.08073170731707
497,"Macao SAR, China",1986,76.036
498,Madagascar,1986,49.781
499,Malaysia,1986,69.866
500,Mali,1986,43.759
501,Malta,1986,75.20419512195123
502,Mauritius,1986,68.49936585365855
503,Mexico,1986,69.232
504,Nepal,1986,51.095
505,Netherlands,1986,76.27048780487806
506,New Zealand,1986,74.1219512195122
507,Niger,1986,41.654
508,Norway,1986,76.24121951219514
509,Oman,1986,64.638
510,Pakistan,1986,58.863
511,Panama,1986,72.0
512,Peru,1986,63.731
513,Poland,1986,70.84878048780489
514,Portugal,1986,73.26585365853659
515,Saudi Arabia,1986,67.028
516,Senegal,1986,54.813
517,Slovak Republic,1986,71.02121951219513
518,Slovenia,1986,71.80243902439027
519,South Africa,1986,61.54
520,Spain,1986,76.51048780487805
521,Sri Lanka,1986,69.086
522,St. Lucia,1986,69.985
523,Eswatini,1986,60.46
524,Sweden,1986,76.93121951219513
525,Switzerland,1986,76.89902439024391
526,Thailand,1986,68.641
527,Togo,1986,55.028
528,Tunisia,1986,66.414
529,United Kingdom,1986,74.92926829268295
530,Uruguay,1986,71.804
531,Zambia,1986,52.402
532,Argentina,1987,71.001
533,Armenia,1987,68.732
